"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    16.609   148.361   155.462    79.927     3.532    81.476     1.908       745
    16.609   148.536   169.536    80.546     3.529    82.188     2.063       745
    16.609   148.711   183.719    81.165     3.527    82.899     2.216       745
    16.609   148.887   198.010    81.783     3.527    83.611     2.368       745
    16.609   149.062   212.409    82.402     3.527    84.322     2.519       745
    16.609   149.238   226.917    83.021     3.527    85.033     2.669       745
    16.609   149.413   241.534    83.639     3.527    85.745     2.817       745
    16.609   149.588   256.259    84.258     3.527    86.456     2.964       745
    16.609   149.764   271.093    84.877     3.527    87.167     3.110       745
    16.609   149.939   286.035    85.496     3.531    87.879     3.255       745
    16.609   150.115   301.086    86.116     3.534    88.592     3.399       745
    16.609   150.290   316.246    86.736     3.535    89.304     3.541       745
    16.609   150.465   331.514    87.356     3.534    90.017     3.683       745
    16.609   150.641   346.892    87.976     3.535    90.729     3.823       745
    16.609   150.816   362.377    88.596     3.534    91.442     3.963       745
    16.609   150.992   377.972    89.216     3.535    92.154     4.102       745
    16.609   151.167   393.676    89.836     3.534    92.867     4.239       745
    16.609   151.342   409.488    90.456     3.535    93.579     4.376       745
    16.609   151.518   425.409    91.076     3.535    94.292     4.512       745
    16.609   151.693   441.439    91.696     3.534    95.004     4.647       745
    16.609   151.869   457.577    92.316     3.535    95.716     4.781       745
    16.609   152.044   473.824    92.936     3.534    96.429     4.914       745
    16.609   152.220   490.180    93.556     3.535    97.141     5.046       745
    16.609   152.395   506.645    94.176     3.534    97.854     5.178       745
    16.609   152.570   523.209    94.570     2.247    98.436     5.315       745
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    16.510   143.930     0.400     5.728     0.000     5.740     0.070       743
    16.510   144.070     1.380     8.293    10.149     8.321     0.166       743
    16.510   144.209     2.718    10.854    18.317    10.897     0.249       743
    16.510   144.349     4.415    13.414    18.315    13.474     0.328       743
    16.510   144.489     6.422    15.256    13.169    15.336     0.419       743
    16.510   144.629     8.678    17.018    12.605    17.121     0.507       743
    16.510   144.769    11.181    18.780    12.605    18.905     0.591       743
    16.510   144.908    13.929    20.543    12.606    20.690     0.673       743
    16.510   145.048    16.894    21.742     8.579    21.937     0.770       743
    16.510   145.188    19.981    22.254     3.657    22.551     0.886       743
    16.510   145.328    23.112    22.542     2.062    22.962     1.007       743
    16.510   145.468    26.284    22.830     2.063    23.373     1.125       743
    16.510   145.608    29.498    23.180     2.499    23.836     1.238       743
    16.510   145.747    32.769    23.617     3.124    24.372     1.345       743
    16.510   145.887    36.101    24.053     3.125    24.908     1.449       743
    16.510   146.027    39.713    28.950    35.018    29.845     1.331       743
    16.510   146.167    44.143    32.941    28.549    33.868     1.303       743
    16.510   146.307    48.810    33.830     6.359    34.800     1.403       743
    16.510   146.446    53.617    35.361    10.954    36.370     1.474       743
    16.510   146.586    58.758    38.187    20.209    39.223     1.498       743
    16.510   146.726    64.295    41.012    20.207    42.076     1.528       743
    16.510   146.866    70.226    43.837    20.209    44.929     1.563       743
    16.510   147.006    76.553    46.662    20.207    47.782     1.602       743
    16.510   147.145    83.351    50.944    30.624    52.090     1.600       743
    16.510   147.285    91.024    59.849    63.694    61.003     1.492       743
    16.510   147.425    99.991    66.987    51.052    68.206     1.466       743
    16.510   147.565   109.681    71.029    28.919    72.282     1.517       743
    16.510   147.705   119.657    71.737     5.064    73.051     1.638       743
    16.510   147.844   129.748    72.614     6.271    73.971     1.754       743
    16.510   147.984   139.961    73.491     6.272    74.892     1.869       743
    16.510   148.124   150.297    74.368     6.271    75.812     1.982       743
    16.510   148.264   160.756    75.245     6.272    76.732     2.095       743
    16.510   148.404   171.337    76.122     6.271    77.653     2.206       743
    16.510   148.544   182.041    76.998     6.271    78.573     2.317       743
    16.510   148.683   192.868    77.873     6.259    79.492     2.426       743
    16.510   148.823   203.816    78.748     6.257    80.410     2.535       743
    16.510   148.963   214.887    79.623     6.258    81.329     2.642       743
    16.510   149.103   226.081    80.498     6.257    82.247     2.749       743
    16.510   149.243   237.396    81.373     6.257    83.166     2.855       743
    16.510   149.382   248.834    82.248     6.258    84.084     2.959       743
    16.510   149.522   260.394    83.123     6.257    85.002     3.063       743
    16.510   149.662   272.077    83.997     6.258    85.921     3.167       743
    16.510   149.802   283.882    84.872     6.257    86.839     3.269       743
    16.510   149.942   295.809    85.747     6.257    87.758     3.371       743
    16.510   150.081   307.858    86.622     6.258    88.676     3.472       743
    16.510   150.221   320.030    87.497     6.257    89.595     3.572       743
    16.510   150.361   332.324    88.372     6.258    90.513     3.672       743
    16.510   150.501   345.160    98.355    71.405    99.508     3.469       743
    16.510   150.641   358.941    98.796     3.150   101.141     3.549       743
    16.510   150.781   372.783    99.140     2.463   101.672     3.667       743
"  XL[KM]" "H[M+NN]"   "A[M2]"  "TWI[M]"  "DTW/DH"  "WPE[M]"  "RHY[M]"  "KNOTEN"
    16.367   144.514     1.003    17.238     0.000    17.256     0.058       739
    16.367   144.659     3.553    18.082    13.241    18.159     0.196       739
    16.367   144.803     6.225    18.887     5.572    19.036     0.327       739
    16.367   144.948     9.001    19.557     4.641    19.823     0.454       739
    16.367   145.092    11.874    20.225     4.624    20.609     0.576       739
    16.367   145.236    14.837    20.865     4.434    21.333     0.695       739
    16.367   145.381    17.903    21.600     5.088    22.124     0.809       739
    16.367   145.525    21.075    22.335     5.088    22.916     0.920       739
    16.367   145.670    24.354    23.078     5.146    23.715     1.027       739
    16.367   145.814    27.741    23.825     5.172    24.518     1.131       739
    16.367   145.959    31.236    24.572     5.173    25.320     1.234       739
    16.367   146.103    34.838    25.319     5.173    26.123     1.334       739
    16.367   146.247    38.549    26.066     5.172    26.926     1.432       739
    16.367   146.392    42.413    28.604    17.577    29.512     1.437       739
    16.367   146.536    47.236    36.047    51.539    36.966     1.278       739
    16.367   146.681    52.771    40.494    30.791    41.426     1.274       739
    16.367   146.825    58.906    44.521    27.890    45.472     1.295       739
    16.367   146.969    65.685    49.870    37.039    50.833     1.292       739
    16.367   147.114    73.332    56.041    42.728    57.010     1.286       739
    16.367   147.258    81.911    62.767    46.573    63.742     1.285       739
    16.367   147.403    91.461    69.492    46.573    70.474     1.298       739
    16.367   147.547   101.678    71.266    12.280    72.287     1.407       739
    16.367   147.692   112.034    72.161     6.197    73.228     1.530       739
    16.367   147.836   122.521    73.071     6.300    74.182     1.652       739
    16.367   147.980   133.139    73.974     6.256    75.131     1.772       739
    16.367   148.125   143.887    74.873     6.221    76.074     1.891       739
    16.367   148.269   154.764    75.771     6.221    77.018     2.009       739
    16.367   148.414   165.772    76.669     6.221    77.962     2.126       739
    16.367   148.558   176.909    77.568     6.221    78.906     2.242       739
    16.367   148.702   188.176    78.466     6.221    79.849     2.357       739
    16.367   148.847   199.572    79.365     6.221    80.793     2.470       739
    16.367   148.991   211.098    80.263     6.221    81.737     2.583       739
    16.367   149.136   222.754    81.162     6.221    82.680     2.694       739
    16.367   149.280   234.540    82.060     6.221    83.624     2.805       739
    16.367   149.424   246.456    82.958     6.220    84.568     2.914       739
    16.367   149.569   258.501    83.856     6.219    85.511     3.023       739
    16.367   149.713   270.676    84.754     6.218    86.454     3.131       739
    16.367   149.858   282.980    85.652     6.219    87.398     3.238       739
    16.367   150.002   295.415    86.551     6.218    88.341     3.344       739
    16.367   150.147   307.979    87.449     6.219    89.285     3.449       739
    16.367   150.291   320.672    88.347     6.219    90.228     3.554       739
    16.367   150.435   333.496    89.245     6.218    91.171     3.658       739
    16.367   150.580   346.449    90.143     6.219    92.115     3.761       739
    16.367   150.724   359.532    91.041     6.219    93.058     3.864       739
    16.367   150.869   372.744    91.939     6.218    94.001     3.965       739
