  748  16624.00    150.47    331.51     87.36     90.02      3.68     790.597    2023.473
  748  16624.00    150.64    346.89     87.98     90.73      3.82     848.187    2158.236
  748  16624.00    150.82    362.38     88.60     91.44      3.96     907.485    2296.282
  748  16624.00    150.99    377.97     89.22     92.15      4.10     968.478    2437.580
  748  16624.00    151.17    393.68     89.84     92.87      4.24    1031.157    2582.101
  748  16624.00    151.34    409.49     90.46     93.58      4.38    1095.509    2729.817
  748  16624.00    151.52    425.41     91.08     94.29      4.51    1161.527    2880.703
  748  16624.00    151.69    441.44     91.70     95.00      4.65    1229.200    3034.736
  748  16624.00    151.87    457.58     92.32     95.72      4.78    1298.522    3191.895
  748  16624.00    152.04    473.82     92.94     96.43      4.91    1369.485    3352.159
  748  16624.00    152.22    490.18     93.56     97.14      5.05    1442.083    3515.513
  748  16624.00    152.39    506.65     94.18     97.85      5.18    1516.309    3681.936
  748  16624.00    152.57    523.21     94.57     98.44      5.32    1593.511    3855.906
  747  16623.00    143.98      0.30      3.29      3.31      0.09       0.059       0.279
  747  16623.00    144.16      1.19      6.58      6.62      0.18       0.378       1.580
  747  16623.00    144.34      2.61      9.14      9.20      0.28       1.128       4.377
  747  16623.00    144.52      4.49     11.62     11.71      0.38       2.367       8.737
  747  16623.00    144.70      6.81     14.09     14.21      0.48       4.168      14.827
  747  16623.00    144.88      9.58     16.53     16.68      0.57       6.617      22.840
  747  16623.00    145.06     12.77     18.83     19.00      0.67       9.796      32.950
  747  16623.00    145.24     16.32     20.22     20.46      0.80      14.036      45.939
  747  16623.00    145.43     20.03     20.85     21.19      0.95      19.291      61.510
  747  16623.00    145.61     23.85     21.48     21.92      1.09      25.235      78.755
  747  16623.00    145.79     27.79     22.10     22.64      1.23      31.850      97.614
  747  16623.00    145.97     31.83     22.71     23.35      1.36      39.135     118.081
  747  16623.00    146.15     36.00     23.58     24.31      1.48      46.762     139.351
  747  16623.00    146.33     40.32     24.31     25.12      1.60      55.273     162.717
  747  16623.00    146.51     44.78     25.03     25.93      1.73      64.444     187.639
  747  16623.00    146.69     49.39     26.05     27.06      1.83      73.762     213.061
  747  16623.00    146.87     54.09     26.22     27.60      1.96      84.707     243.410
  747  16623.00    147.05     59.34     37.55     39.51      1.50      77.823     253.753
  747  16623.00    147.23     68.10     55.77     58.46      1.16      75.402     259.956
  747  16623.00    147.41     79.32     68.48     71.90      1.10      84.694     267.494
  747  16623.00    147.59     92.40     73.91     78.11      1.18     103.354     323.699
  747  16623.00    147.77    105.81     74.62     79.63      1.33     127.896     394.791
  747  16623.00    147.95    119.35     75.33     81.15      1.47     154.365     470.718
  747  16623.00    148.13    133.02     76.04     82.67      1.61     182.667     551.265
  747  16623.00    148.32    146.82     76.75     84.19      1.74     212.725     636.258
  747  16623.00    148.50    160.75     77.38     85.66      1.88     244.551     725.900
  747  16623.00    148.68    174.76     77.78     87.01      2.01     278.200     820.720
  747  16623.00    148.86    188.84     78.19     88.35      2.14     313.345     919.537
  747  16623.00    149.04    203.00     78.59     89.70      2.26     349.927    1022.229
  747  16623.00    149.22    217.23     78.99     91.04      2.39     387.892    1128.691
  747  16623.00    149.40    231.53     79.40     92.38      2.51     427.191    1238.826
  747  16623.00    149.58    245.91     79.80     93.73      2.62     467.779    1352.550
  747  16623.00    149.76    260.36     80.20     95.07      2.74     509.617    1469.784
  747  16623.00    149.94    274.87     80.38     96.27      2.86     553.185    1592.580
  747  16623.00    150.12    289.38     80.38     97.36      2.97     598.250    1720.400
  747  16623.00    150.30    303.90     80.38     98.44      3.09     644.329    1851.467
  747  16623.00    150.48    318.42     80.38     99.52      3.20     691.375    1985.703
  747  16623.00    150.66    332.94     80.38    100.61      3.31     739.347    2123.036
  747  16623.00    150.84    347.45     80.38    101.69      3.42     788.205    2263.396
  747  16623.00    151.02    361.97     80.38    102.77      3.52     837.911    2406.720
  747  16623.00    151.20    376.48     79.41    104.83      3.59     882.942    2568.521
  747  16623.00    151.39    384.56      0.10    189.65      2.03     616.093    2814.887
  747  16623.00    151.57    384.58      0.10    190.01      2.02     615.360    2848.224
  747  16623.00    151.75    384.60      0.10    190.37      2.02     614.629    2881.199
  747  16623.00    151.93    384.62      0.10    190.73      2.02     613.901    2913.811
  747  16623.00    152.11    384.64      0.10    191.10      2.01     613.175    2946.075
  747  16623.00    152.29    384.65      0.10    191.46      2.01     612.452    2977.999
  747  16623.00    152.47    387.01     28.15    220.23      1.76     563.573    3011.499
  747  16623.00    152.65    394.78     58.62    251.43      1.57     533.305    3053.780
  747  16623.00    152.83    410.97    123.39    316.78      1.30     488.861    3109.572
  746  16614.00    143.98      0.30      3.29      3.31      0.09       0.059       0.279
  746  16614.00    144.16      1.19      6.58      6.62      0.18       0.378       1.580
  746  16614.00    144.34      2.61      9.14      9.20      0.28       1.128       4.377
  746  16614.00    144.52      4.49     11.62     11.71      0.38       2.367       8.737
  746  16614.00    144.70      6.81     14.09     14.21      0.48       4.168      14.827
  746  16614.00    144.88      9.58     16.53     16.68      0.57       6.617      22.840
  746  16614.00    145.06     12.77     18.83     19.00      0.67       9.796      32.950
