 "ZEIT[h]" "ZRET  1" "ZRETO  1"
 1069.333   140.600   140.600
 1069.500   140.600   140.600
 1069.667   140.600   140.600
 1069.833   140.600   140.600
 1070.000   140.600   140.600
 1070.167   140.600   140.600
 1070.333   140.600   140.600
 1070.500   140.600   140.600
 1070.667   140.600   140.600
 1070.833   140.600   140.600
 1071.000   140.600   140.600
 1071.167   140.600   140.600
 1071.333   140.600   140.600
 1071.500   140.600   140.600
 1071.667   140.600   140.600
 1071.833   140.600   140.600
 1072.000   140.600   140.600
 1072.167   140.600   140.600
 1072.333   140.600   140.600
 1072.500   140.600   140.600
 1072.667   140.600   140.600
 1072.833   140.600   140.600
 1073.000   140.600   140.600
 1073.167   140.600   140.600
 1073.333   140.600   140.600
 1073.500   140.600   140.600
 1073.667   140.600   140.600
 1073.833   140.600   140.600
 1074.000   140.600   140.600
 1074.167   140.600   140.600
 1074.333   140.600   140.600
 1074.500   140.600   140.600
 1074.667   140.600   140.600
 1074.833   140.600   140.600
 1075.000   140.600   140.600
 1075.167   140.600   140.600
 1075.333   140.600   140.600
 1075.500   140.600   140.600
 1075.667   140.600   140.600
 1075.833   140.600   140.600
 1076.000   140.600   140.600
 1076.167   140.600   140.600
 1076.333   140.600   140.600
 1076.500   140.600   140.600
 1076.667   140.600   140.600
 1076.833   140.600   140.600
 1077.000   140.600   140.600
 1077.167   140.600   140.600
 1077.333   140.600   140.600
 1077.500   140.600   140.600
 1077.667   140.600   140.600
 1077.833   140.600   140.600
 1078.000   140.600   140.600
 1078.167   140.600   140.600
 1078.333   140.600   140.600
 1078.500   140.600   140.600
 1078.667   140.600   140.600
 1078.833   140.600   140.600
 1079.000   140.600   140.600
 1079.167   140.600   140.600
 1079.333   140.600   140.600
 1079.500   140.600   140.600
 1079.667   140.600   140.600
 1079.833   140.600   140.600
 1080.000   140.600   140.600
 1080.167   140.600   140.600
 1080.333   140.600   140.600
 1080.500   140.600   140.600
 1080.667   140.600   140.600
 1080.833   140.600   140.600
 1081.000   140.600   140.600
 1081.167   140.600   140.600
 1081.333   140.600   140.600
 1081.500   140.600   140.600
 1081.667   140.600   140.600
 1081.833   140.600   140.600
 1082.000   140.600   140.600
 1082.167   140.600   140.600
 1082.333   140.600   140.600
 1082.500   140.600   140.600
 1082.667   140.600   140.600
 1082.833   140.600   140.600
 1083.000   140.600   140.600
 1083.167   140.600   140.600
 1083.333   140.600   140.600
 1083.500   140.600   140.600
 1083.667   140.600   140.600
 1083.833   140.600   140.600
 1084.000   140.600   140.600
 1084.167   140.600   140.600
 1084.333   140.600   140.600
 1084.500   140.600   140.600
 1084.667   140.600   140.600
 1084.833   140.600   140.600
 1085.000   140.600   140.600
 1085.167   140.600   140.600
 1085.333   140.600   140.600
 1085.500   140.600   140.600
 1085.667   140.600   140.600
 1085.833   140.600   140.600
 1086.000   140.600   140.600
 1086.167   140.600   140.600
 1086.333   140.600   140.600
 1086.500   140.600   140.600
 1086.667   140.600   140.600
 1086.833   140.600   140.600
 1087.000   140.600   140.600
 1087.167   140.600   140.600
 1087.333   140.600   140.600
 1087.500   140.600   140.600
 1087.667   140.600   140.600
 1087.833   140.600   140.600
 1088.000   140.600   140.600
 1088.167   140.600   140.600
 1088.333   140.600   140.600
 1088.500   140.600   140.600
 1088.667   140.600   140.600
 1088.833   140.600   140.600
 1089.000   140.600   140.600
 1089.167   140.600   140.600
 1089.333   140.600   140.600
 1089.500   140.600   140.600
 1089.667   140.600   140.600
 1089.833   140.600   140.600
 1090.000   140.600   140.600
 1090.167   140.600   140.600
 1090.333   140.600   140.600
 1090.500   140.600   140.600
 1090.667   140.600   140.600
 1090.833   140.600   140.600
 1091.000   140.600   140.600
 1091.167   140.600   140.600
 1091.333   140.600   140.600
 1091.500   140.600   140.600
 1091.667   140.600   140.600
 1091.833   140.600   140.600
 1092.000   140.600   140.600
 1092.167   140.600   140.600
 1092.333   140.600   140.600
 1092.500   140.600   140.600
 1092.667   140.600   140.600
 1092.833   140.600   140.600
 1093.000   140.600   140.600
 1093.167   140.600   140.600
 1093.333   140.600   140.600
 1093.500   140.600   140.600
 1093.667   140.600   140.600
 1093.833   140.600   140.600
 1094.000   140.600   140.600
 1094.167   140.600   140.600
 1094.333   140.600   140.600
 1094.500   140.600   140.600
 1094.667   140.600   140.600
 1094.833   140.600   140.600
 1095.000   140.600   140.600
 1095.167   140.600   140.600
 1095.333   140.600   140.600
 1095.500   140.600   140.600
 1095.667   140.600   140.600
 1095.833   140.600   140.600
 1096.000   140.600   140.600
 1096.167   140.600   140.600
 1096.333   140.600   140.600
 1096.500   140.600   140.600
 1096.667   140.600   140.600
 1096.833   140.600   140.600
 1097.000   140.600   140.600
 1097.167   140.600   140.600
 1097.333   140.600   140.600
 1097.500   140.600   140.600
 1097.667   140.600   140.600
 1097.833   140.600   140.600
 1098.000   140.600   140.600
 1098.167   140.600   140.600
 1098.333   140.600   140.600
 1098.500   140.600   140.600
 1098.667   140.600   140.600
 1098.833   140.600   140.600
 1099.000   140.600   140.600
 1099.167   140.600   140.600
 1099.333   140.600   140.600
 1099.500   140.600   140.600
 1099.667   140.600   140.600
 1099.833   140.600   140.600
 1100.000   140.600   140.600
 1100.167   140.600   140.600
 1100.333   140.600   140.600
 1100.500   140.600   140.600
 1100.667   140.600   140.600
 1100.833   140.600   140.600
 1101.000   140.600   140.600
 1101.167   140.600   140.600
 1101.333   140.600   140.600
 1101.500   140.600   140.600
 1101.667   140.600   140.600
 1101.833   140.600   140.600
 1102.000   140.600   140.600
 1102.167   140.600   140.600
 1102.333   140.600   140.600
 1102.500   140.600   140.600
 1102.667   140.600   140.600
 1102.833   140.600   140.600
 1103.000   140.600   140.600
 1103.167   140.600   140.600
 1103.333   140.600   140.600
 1103.500   140.600   140.600
 1103.667   140.600   140.600
 1103.833   140.600   140.600
 1104.000   140.600   140.600
 1104.167   140.600   140.600
 1104.333   140.600   140.600
 1104.500   140.600   140.600
 1104.667   140.600   140.600
 1104.833   140.600   140.600
 1105.000   140.600   140.600
 1105.167   140.600   140.600
 1105.333   140.600   140.600
 1105.500   140.600   140.600
 1105.667   140.600   140.600
 1105.833   140.600   140.600
 1106.000   140.600   140.600
 1106.167   140.600   140.600
 1106.333   140.600   140.600
 1106.500   140.600   140.600
 1106.667   140.600   140.600
 1106.833   140.600   140.600
 1107.000   140.600   140.600
 1107.167   140.600   140.600
 1107.333   140.600   140.600
 1107.500   140.600   140.600
 1107.667   140.600   140.600
 1107.833   140.600   140.600
 1108.000   140.600   140.600
 1108.167   140.600   140.600
 1108.333   140.600   140.600
 1108.500   140.600   140.600
 1108.667   140.600   140.600
 1108.833   140.600   140.600
 1109.000   140.600   140.600
 1109.167   140.600   140.600
 1109.333   140.600   140.600
 1109.500   140.600   140.600
 1109.667   140.600   140.600
 1109.833   140.600   140.600
 1110.000   140.600   140.600
 1110.167   140.600   140.600
 1110.333   140.600   140.600
 1110.500   140.600   140.600
 1110.667   140.600   140.600
 1110.833   140.600   140.600
 1111.000   140.600   140.600
 1111.167   140.600   140.600
 1111.333   140.600   140.600
 1111.500   140.600   140.600
 1111.667   140.600   140.600
 1111.833   140.600   140.600
 1112.000   140.600   140.600
 1112.167   140.600   140.600
 1112.333   140.600   140.600
 1112.500   140.600   140.600
 1112.667   140.600   140.600
 1112.833   140.600   140.600
 1113.000   140.600   140.600
 1113.167   140.600   140.600
 1113.333   140.600   140.600
 1113.500   140.600   140.600
 1113.667   140.600   140.600
 1113.833   140.600   140.600
 1114.000   140.600   140.600
 1114.167   140.600   140.600
 1114.333   140.600   140.600
 1114.500   140.600   140.600
 1114.667   140.600   140.600
 1114.833   140.600   140.600
 1115.000   140.600   140.600
 1115.167   140.600   140.600
 1115.333   140.600   140.600
 1115.500   140.600   140.600
 1115.667   140.600   140.600
 1115.833   140.600   140.600
 1116.000   140.600   140.600
 1116.167   140.600   140.600
 1116.333   140.600   140.600
 1116.500   140.600   140.600
 1116.667   140.600   140.600
 1116.833   140.600   140.600
 1117.000   140.600   140.600
 1117.167   140.600   140.600
 1117.333   140.600   140.600
 1117.500   140.600   140.600
 1117.667   140.600   140.600
 1117.833   140.600   140.600
 1118.000   140.600   140.600
 1118.167   140.600   140.600
 1118.333   140.600   140.600
 1118.500   140.600   140.600
 1118.667   140.600   140.600
 1118.833   140.600   140.600
 1119.000   140.600   140.600
 1119.167   140.600   140.600
 1119.333   140.600   140.600
 1119.500   140.600   140.600
 1119.667   140.600   140.600
 1119.833   140.600   140.600
 1120.000   140.600   140.600
 1120.167   140.600   140.600
 1120.333   140.600   140.600
 1120.500   140.600   140.600
 1120.667   140.600   140.600
 1120.833   140.600   140.600
 1121.000   140.600   140.600
 1121.167   140.600   140.600
 1121.333   140.600   140.600
 1121.500   140.600   140.600
 1121.667   140.600   140.600
 1121.833   140.600   140.600
 1122.000   140.600   140.600
 1122.167   140.600   140.600
 1122.333   140.600   140.600
 1122.500   140.600   140.600
 1122.667   140.600   140.600
 1122.833   140.600   140.600
 1123.000   140.600   140.600
 1123.167   140.600   140.600
 1123.333   140.600   140.600
 1123.500   140.600   140.600
 1123.667   140.600   140.600
 1123.833   140.600   140.600
 1124.000   140.600   140.600
 1124.167   140.600   140.600
 1124.333   140.600   140.600
 1124.500   140.600   140.600
 1124.667   140.600   140.600
 1124.833   140.600   140.600
 1125.000   140.600   140.600
 1125.167   140.600   140.600
 1125.333   140.600   140.600
 1125.500   140.600   140.600
 1125.667   140.600   140.600
 1125.833   140.600   140.600
 1126.000   140.600   140.600
 1126.167   140.600   140.600
 1126.333   140.600   140.600
 1126.500   140.600   140.600
 1126.667   140.600   140.600
 1126.833   140.600   140.600
 1127.000   140.600   140.600
 1127.167   140.600   140.600
 1127.333   140.600   140.600
 1127.500   140.600   140.600
 1127.667   140.600   140.600
 1127.833   140.600   140.600
 1128.000   140.600   140.600
 1128.167   140.600   140.600
 1128.333   140.600   140.600
 1128.500   140.600   140.600
 1128.667   140.600   140.600
 1128.833   140.600   140.600
 1129.000   140.600   140.600
 1129.167   140.600   140.600
 1129.333   140.600   140.600
 1129.500   140.600   140.600
 1129.667   140.600   140.600
 1129.833   140.600   140.600
 1130.000   140.600   140.600
 1130.167   140.600   140.600
 1130.333   140.600   140.600
 1130.500   140.600   140.600
 1130.667   140.600   140.600
 1130.833   140.600   140.600
 1131.000   140.600   140.600
 1131.167   140.600   140.600
 1131.333   140.600   140.600
 1131.500   140.600   140.600
 1131.667   140.600   140.600
 1131.833   140.600   140.600
 1132.000   140.600   140.600
 1132.167   140.600   140.600
 1132.333   140.600   140.600
 1132.500   140.600   140.600
 1132.667   140.600   140.600
 1132.833   140.600   140.600
 1133.000   140.600   140.600
 1133.167   140.600   140.600
 1133.333   140.600   140.600
 1133.500   140.600   140.600
 1133.667   140.600   140.600
 1133.833   140.600   140.600
 1134.000   140.600   140.600
 1134.167   140.600   140.600
 1134.333   140.600   140.600
 1134.500   140.600   140.600
 1134.667   140.600   140.600
 1134.833   140.600   140.600
 1135.000   140.600   140.600
 1135.167   140.600   140.600
 1135.333   140.600   140.600
 1135.500   140.600   140.600
 1135.667   140.600   140.600
 1135.833   140.600   140.600
 1136.000   140.600   140.600
 1136.167   140.600   140.600
 1136.333   140.600   140.600
 1136.500   140.600   140.600
 1136.667   140.600   140.600
 1136.833   140.600   140.600
 1137.000   140.600   140.600
 1137.167   140.600   140.600
 1137.333   140.600   140.600
 1137.500   140.600   140.600
 1137.667   140.600   140.600
 1137.833   140.600   140.600
 1138.000   140.600   140.600
 1138.167   140.600   140.600
 1138.333   140.600   140.600
 1138.500   140.600   140.600
 1138.667   140.600   140.600
 1138.833   140.600   140.600
 1139.000   140.600   140.600
 1139.167   140.600   140.600
 1139.333   140.600   140.600
 1139.500   140.600   140.600
 1139.667   140.600   140.600
 1139.833   140.600   140.600
 1140.000   140.600   140.600
 1140.167   140.600   140.600
 1140.333   140.600   140.600
 1140.500   140.600   140.600
 1140.667   140.600   140.600
 1140.833   140.600   140.600
 1141.000   140.600   140.600
 1141.167   140.600   140.600
 1141.333   140.600   140.600
 1141.500   140.600   140.600
 1141.667   140.600   140.600
 1141.833   140.600   140.600
 1142.000   140.600   140.600
 1142.167   140.600   140.600
 1142.333   140.600   140.600
 1142.500   140.600   140.600
 1142.667   140.600   140.600
 1142.833   140.600   140.600
 1143.000   140.600   140.600
 1143.167   140.600   140.600
 1143.333   140.600   140.600
 1143.500   140.600   140.600
 1143.667   140.600   140.600
 1143.833   140.600   140.600
 1144.000   140.600   140.600
 1144.167   140.600   140.600
 1144.333   140.600   140.600
 1144.500   140.600   140.600
 1144.667   140.600   140.600
 1144.833   140.600   140.600
 1145.000   140.600   140.600
 1145.167   140.600   140.600
 1145.333   140.600   140.600
 1145.500   140.600   140.600
 1145.667   140.600   140.600
 1145.833   140.600   140.600
 1146.000   140.600   140.600
 1146.167   140.600   140.600
 1146.333   140.600   140.600
 1146.500   140.600   140.600
 1146.667   140.600   140.600
 1146.833   140.600   140.600
 1147.000   140.600   140.600
 1147.167   140.600   140.600
 1147.333   140.600   140.600
 1147.500   140.600   140.600
 1147.667   140.600   140.600
 1147.833   140.600   140.600
 1148.000   140.600   140.600
 1148.167   140.600   140.600
 1148.333   140.600   140.600
 1148.500   140.600   140.600
 1148.667   140.600   140.600
 1148.833   140.600   140.600
 1149.000   140.600   140.600
 1149.167   140.600   140.600
 1149.333   140.600   140.600
 1149.500   140.600   140.600
 1149.667   140.600   140.600
 1149.833   140.600   140.600
 1150.000   140.600   140.600
 1150.167   140.600   140.600
 1150.333   140.600   140.600
 1150.500   140.600   140.600
 1150.667   140.600   140.600
 1150.833   140.600   140.600
 1151.000   140.600   140.600
 1151.167   140.600   140.600
 1151.333   140.600   140.600
 1151.500   140.600   140.600
 1151.667   140.600   140.600
 1151.833   140.600   140.600
 1152.000   140.600   140.600
 1152.167   140.600   140.600
 1152.333   140.600   140.600
 1152.500   140.600   140.600
 1152.667   140.600   140.600
 1152.833   140.600   140.600
 1153.000   140.600   140.600
 1153.167   140.600   140.600
 1153.333   140.600   140.600
 1153.500   140.600   140.600
 1153.667   140.600   140.600
 1153.833   140.600   140.600
 1154.000   140.600   140.600
 1154.167   140.600   140.600
 1154.333   140.600   140.600
 1154.500   140.600   140.600
 1154.667   140.600   140.600
 1154.833   140.600   140.600
 1155.000   140.600   140.600
 1155.167   140.600   140.600
 1155.333   140.600   140.600
 1155.500   140.600   140.600
 1155.667   140.600   140.600
 1155.833   140.600   140.600
 1156.000   140.600   140.600
 1156.167   140.600   140.600
 1156.333   140.600   140.600
 1156.500   140.600   140.600
 1156.667   140.600   140.600
 1156.833   140.600   140.600
 1157.000   140.600   140.600
 1157.167   140.600   140.600
 1157.333   140.600   140.600
 1157.500   140.600   140.600
 1157.667   140.600   140.600
 1157.833   140.600   140.600
 1158.000   140.600   140.600
 1158.167   140.600   140.600
 1158.333   140.600   140.600
 1158.500   140.600   140.600
 1158.667   140.600   140.600
 1158.833   140.600   140.600
 1159.000   140.600   140.600
 1159.167   140.600   140.600
 1159.333   140.600   140.600
 1159.500   140.600   140.600
 1159.667   140.600   140.600
 1159.833   140.600   140.600
 1160.000   140.600   140.600
 1160.167   140.600   140.600
 1160.333   140.600   140.600
 1160.500   140.600   140.600
 1160.667   140.600   140.600
 1160.833   140.600   140.600
 1161.000   140.600   140.600
 1161.167   140.600   140.600
 1161.333   140.600   140.600
 1161.500   140.600   140.600
 1161.667   140.600   140.600
 1161.833   140.600   140.600
 1162.000   140.600   140.600
 1162.167   140.600   140.600
 1162.333   140.600   140.600
 1162.500   140.600   140.600
 1162.667   140.600   140.600
 1162.833   140.600   140.600
 1163.000   140.600   140.600
 1163.167   140.600   140.600
 1163.333   140.600   140.600
 1163.500   140.600   140.600
 1163.667   140.600   140.600
 1163.833   140.600   140.600
 1164.000   140.600   140.600
 1164.167   140.600   140.600
 1164.333   140.600   140.600
 1164.500   140.600   140.600
 1164.667   140.600   140.600
 1164.833   140.600   140.600
 1165.000   140.600   140.600
 1165.167   140.600   140.600
 1165.333   140.600   140.600
 1165.500   140.600   140.600
 1165.667   140.600   140.600
 1165.833   140.600   140.600
 1166.000   140.600   140.600
 1166.167   140.600   140.600
 1166.333   140.600   140.600
 1166.500   140.600   140.600
 1166.667   140.600   140.600
 1166.833   140.600   140.600
 1167.000   140.600   140.600
 1167.167   140.600   140.600
 1167.333   140.600   140.600
 1167.500   140.600   140.600
 1167.667   140.600   140.600
 1167.833   140.600   140.600
 1168.000   140.600   140.600
 1168.167   140.600   140.600
 1168.333   140.600   140.600
 1168.500   140.600   140.600
 1168.667   140.600   140.600
 1168.833   140.600   140.600
 1169.000   140.600   140.600
 1169.167   140.600   140.600
 1169.333   140.600   140.600
 1169.500   140.600   140.600
 1169.667   140.600   140.600
 1169.833   140.600   140.600
 1170.000   140.600   140.600
 1170.167   140.600   140.600
 1170.333   140.600   140.600
 1170.500   140.600   140.600
 1170.667   140.600   140.600
 1170.833   140.600   140.600
 1171.000   140.600   140.600
 1171.167   140.600   140.600
 1171.333   140.600   140.600
 1171.500   140.600   140.600
 1171.667   140.600   140.600
 1171.833   140.600   140.600
 1172.000   140.600   140.600
 1172.167   140.600   140.600
 1172.333   140.600   140.600
 1172.500   140.600   140.600
 1172.667   140.600   140.600
 1172.833   140.600   140.600
 1173.000   140.600   140.600
 1173.167   140.600   140.600
 1173.333   140.600   140.600
 1173.500   140.600   140.600
 1173.667   140.600   140.600
 1173.833   140.600   140.600
 1174.000   140.600   140.600
 1174.167   140.600   140.600
 1174.333   140.600   140.600
 1174.500   140.600   140.600
 1174.667   140.600   140.600
 1174.833   140.600   140.600
 1175.000   140.600   140.600
 1175.167   140.600   140.600
 1175.333   140.600   140.600
 1175.500   140.600   140.600
 1175.667   140.600   140.600
 1175.833   140.600   140.600
 1176.000   140.600   140.600
 1176.167   140.600   140.600
 1176.333   140.600   140.600
 1176.500   140.600   140.600
 1176.667   140.600   140.600
 1176.833   140.600   140.600
 1177.000   140.600   140.600
 1177.167   140.600   140.600
 1177.333   140.600   140.600
 1177.500   140.600   140.600
 1177.667   140.600   140.600
 1177.833   140.600   140.600
 1178.000   140.600   140.600
 1178.167   140.600   140.600
 1178.333   140.600   140.600
 1178.500   140.600   140.600
 1178.667   140.600   140.600
 1178.833   140.600   140.600
 1179.000   140.600   140.600
 1179.167   140.600   140.600
 1179.333   140.600   140.600
 1179.500   140.600   140.600
 1179.667   140.600   140.600
 1179.833   140.600   140.600
 1180.000   140.600   140.600
 1180.167   140.600   140.600
 1180.333   140.600   140.600
 1180.500   140.600   140.600
 1180.667   140.600   140.600
 1180.833   140.600   140.600
 1181.000   140.600   140.600
 1181.167   140.600   140.600
 1181.333   140.600   140.600
 1181.500   140.600   140.600
 1181.667   140.600   140.600
 1181.833   140.600   140.600
 1182.000   140.600   140.600
 1182.167   140.600   140.600
 1182.333   140.600   140.600
 1182.500   140.600   140.600
 1182.667   140.600   140.600
 1182.833   140.600   140.600
 1183.000   140.600   140.600
 1183.167   140.600   140.600
 1183.333   140.600   140.600
 1183.500   140.600   140.600
 1183.667   140.600   140.600
 1183.833   140.600   140.600
 1184.000   140.600   140.600
 1184.167   140.600   140.600
 1184.333   140.600   140.600
 1184.500   140.600   140.600
 1184.667   140.600   140.600
 1184.833   140.600   140.600
 1185.000   140.600   140.600
 1185.167   140.600   140.600
 1185.333   140.600   140.600
 1185.500   140.600   140.600
 1185.667   140.600   140.600
 1185.833   140.600   140.600
 1186.000   140.600   140.600
 1186.167   140.600   140.600
 1186.333   140.600   140.600
 1186.500   140.600   140.600
 1186.667   140.600   140.600
 1186.833   140.600   140.600
 1187.000   140.600   140.600
 1187.167   140.600   140.600
 1187.333   140.600   140.600
 1187.500   140.600   140.600
 1187.667   140.600   140.600
 1187.833   140.600   140.600
 1188.000   140.600   140.600
 1188.167   140.600   140.600
 1188.333   140.600   140.600
 1188.500   140.600   140.600
 1188.667   140.600   140.600
 1188.833   140.600   140.600
 1189.000   140.600   140.600
 1189.167   140.600   140.600
 1189.333   140.600   140.600
 1189.500   140.600   140.600
 1189.667   140.600   140.600
 1189.833   140.600   140.600
 1190.000   140.600   140.600
 1190.167   140.600   140.600
 1190.333   140.600   140.600
 1190.500   140.600   140.600
 1190.667   140.600   140.600
 1190.833   140.600   140.600
 1191.000   140.600   140.600
 1191.167   140.600   140.600
 1191.333   140.600   140.600
 1191.500   140.600   140.600
 1191.667   140.600   140.600
 1191.833   140.600   140.600
 1192.000   140.600   140.600
 1192.167   140.600   140.600
 1192.333   140.600   140.600
 1192.500   140.600   140.600
 1192.667   140.600   140.600
 1192.833   140.600   140.600
 1193.000   140.600   140.600
 1193.167   140.600   140.600
 1193.333   140.600   140.600
 1193.500   140.600   140.600
 1193.667   140.600   140.600
 1193.833   140.600   140.600
 1194.000   140.600   140.600
 1194.167   140.600   140.600
 1194.333   140.600   140.600
 1194.500   140.600   140.600
 1194.667   140.600   140.600
 1194.833   140.600   140.600
 1195.000   140.600   140.600
 1195.167   140.600   140.600
 1195.333   140.600   140.600
 1195.500   140.600   140.600
 1195.667   140.600   140.600
 1195.833   140.600   140.600
 1196.000   140.600   140.600
 1196.167   140.600   140.600
 1196.333   140.600   140.600
 1196.500   140.600   140.600
 1196.667   140.600   140.600
 1196.833   140.600   140.600
 1197.000   140.600   140.600
 1197.167   140.600   140.600
 1197.333   140.600   140.600
 1197.500   140.600   140.600
 1197.667   140.600   140.600
 1197.833   140.600   140.600
 1198.000   140.600   140.600
 1198.167   140.600   140.600
 1198.333   140.600   140.600
 1198.500   140.600   140.600
 1198.667   140.600   140.600
 1198.833   140.600   140.600
 1199.000   140.600   140.600
 1199.167   140.600   140.600
 1199.333   140.600   140.600
 1199.500   140.600   140.600
 1199.667   140.600   140.600
 1199.833   140.600   140.600
 1200.000   140.600   140.600
 1200.167   140.600   140.600
 1200.333   140.600   140.600
 1200.500   140.600   140.600
 1200.667   140.600   140.600
 1200.833   140.600   140.600
 1201.000   140.600   140.600
 1201.167   140.600   140.600
 1201.333   140.600   140.600
 1201.500   140.600   140.600
 1201.667   140.600   140.600
 1201.833   140.600   140.600
 1202.000   140.600   140.600
 1202.167   140.600   140.600
 1202.333   140.600   140.600
 1202.500   140.600   140.600
 1202.667   140.600   140.600
 1202.833   140.600   140.600
 1203.000   140.600   140.600
 1203.167   140.600   140.600
 1203.333   140.600   140.600
 1203.500   140.600   140.600
 1203.667   140.600   140.600
 1203.833   140.600   140.600
 1204.000   140.600   140.600
 1204.167   140.600   140.600
 1204.333   140.600   140.600
 1204.500   140.600   140.600
 1204.667   140.600   140.600
 1204.833   140.600   140.600
 1205.000   140.600   140.600
 1205.167   140.600   140.600
 1205.333   140.600   140.600
 1205.500   140.600   140.600
 1205.667   140.600   140.600
 1205.833   140.600   140.600
 1206.000   140.600   140.600
 1206.167   140.600   140.600
 1206.333   140.600   140.600
 1206.500   140.600   140.600
 1206.667   140.600   140.600
 1206.833   140.600   140.600
 1207.000   140.600   140.600
 1207.167   140.600   140.600
 1207.333   140.600   140.600
 1207.500   140.600   140.600
 1207.667   140.600   140.600
 1207.833   140.600   140.600
 1208.000   140.600   140.600
 1208.167   140.600   140.600
 1208.333   140.600   140.600
 1208.500   140.600   140.600
 1208.667   140.600   140.600
 1208.833   140.600   140.600
 1209.000   140.600   140.600
 1209.167   140.600   140.600
 1209.333   140.600   140.600
 1209.500   140.600   140.600
 1209.667   140.600   140.600
 1209.833   140.600   140.600
 1210.000   140.600   140.600
 1210.167   140.600   140.600
 1210.333   140.600   140.600
 1210.500   140.600   140.600
 1210.667   140.600   140.600
 1210.833   140.600   140.600
 1211.000   140.600   140.600
 1211.167   140.600   140.600
 1211.333   140.600   140.600
 1211.500   140.600   140.600
 1211.667   140.600   140.600
 1211.833   140.600   140.600
 1212.000   140.600   140.600
 1212.167   140.600   140.600
 1212.333   140.600   140.600
 1212.500   140.600   140.600
 1212.667   140.600   140.600
 1212.833   140.600   140.600
 1213.000   140.600   140.600
 1213.167   140.600   140.600
 1213.333   140.600   140.600
 1213.500   140.600   140.600
 1213.667   140.600   140.600
 1213.833   140.600   140.600
 1214.000   140.600   140.600
 1214.167   140.600   140.600
 1214.333   140.600   140.600
 1214.500   140.600   140.600
 1214.667   140.600   140.600
 1214.833   140.600   140.600
 1215.000   140.600   140.600
 1215.167   140.600   140.600
 1215.333   140.600   140.600
 1215.500   140.600   140.600
 1215.667   140.600   140.600
 1215.833   140.600   140.600
 1216.000   140.600   140.600
 1216.167   140.600   140.600
 1216.333   140.600   140.600
 1216.500   140.600   140.600
 1216.667   140.600   140.600
 1216.833   140.600   140.600
 1217.000   140.600   140.600
 1217.167   140.600   140.600
 1217.333   140.600   140.600
 1217.500   140.600   140.600
 1217.667   140.600   140.600
 1217.833   140.600   140.600
 1218.000   140.600   140.600
 1218.167   140.600   140.600
 1218.333   140.600   140.600
 1218.500   140.600   140.600
 1218.667   140.600   140.600
 1218.833   140.600   140.600
 1219.000   140.600   140.600
 1219.167   140.600   140.600
 1219.333   140.600   140.600
 1219.500   140.600   140.600
 1219.667   140.600   140.600
 1219.833   140.600   140.600
 1220.000   140.600   140.600
 1220.167   140.600   140.600
 1220.333   140.600   140.600
 1220.500   140.600   140.600
 1220.667   140.600   140.600
 1220.833   140.600   140.600
 1221.000   140.600   140.600
 1221.167   140.600   140.600
 1221.333   140.600   140.600
 1221.500   140.600   140.600
 1221.667   140.600   140.600
 1221.833   140.600   140.600
 1222.000   140.600   140.600
 1222.167   140.600   140.600
 1222.333   140.600   140.600
 1222.500   140.600   140.600
 1222.667   140.600   140.600
 1222.833   140.600   140.600
 1223.000   140.600   140.600
 1223.167   140.600   140.600
 1223.333   140.600   140.600
 1223.500   140.600   140.600
 1223.667   140.600   140.600
 1223.833   140.600   140.600
 1224.000   140.600   140.600
 1224.167   140.600   140.600
 1224.333   140.600   140.600
 1224.500   140.600   140.600
 1224.667   140.600   140.600
 1224.833   140.600   140.600
 1225.000   140.600   140.600
 1225.167   140.600   140.600
 1225.333   140.600   140.600
 1225.500   140.600   140.600
 1225.667   140.600   140.600
 1225.833   140.600   140.600
 1226.000   140.600   140.600
 1226.167   140.600   140.600
 1226.333   140.600   140.600
 1226.500   140.600   140.600
 1226.667   140.600   140.600
 1226.833   140.600   140.600
 1227.000   140.600   140.600
 1227.167   140.600   140.600
 1227.333   140.600   140.600
 1227.500   140.600   140.600
 1227.667   140.600   140.600
 1227.833   140.600   140.600
 1228.000   140.600   140.600
 1228.167   140.600   140.600
 1228.333   140.600   140.600
 1228.500   140.600   140.600
 1228.667   140.600   140.600
 1228.833   140.600   140.600
 1229.000   140.600   140.600
 1229.167   140.600   140.600
 1229.333   140.600   140.600
 1229.500   140.600   140.600
 1229.667   140.600   140.600
 1229.833   140.600   140.600
 1230.000   140.600   140.600
 1230.167   140.600   140.600
 1230.333   140.600   140.600
 1230.500   140.600   140.600
 1230.667   140.600   140.600
 1230.833   140.600   140.600
 1231.000   140.600   140.600
 1231.167   140.600   140.600
 1231.333   140.600   140.600
 1231.500   140.600   140.600
 1231.667   140.600   140.600
 1231.833   140.600   140.600
 1232.000   140.600   140.600
 1232.167   140.600   140.600
 1232.333   140.600   140.600
 1232.500   140.600   140.600
 1232.667   140.600   140.600
 1232.833   140.600   140.600
 1233.000   140.600   140.600
 1233.167   140.600   140.600
 1233.333   140.600   140.600
 1233.500   140.600   140.600
 1233.667   140.600   140.600
 1233.833   140.600   140.600
 1234.000   140.600   140.600
 1234.167   140.600   140.600
 1234.333   140.600   140.600
 1234.500   140.600   140.600
 1234.667   140.600   140.600
 1234.833   140.600   140.600
 1235.000   140.600   140.600
 1235.167   140.600   140.600
 1235.333   140.600   140.600
