1


   GESAMTBILANZ FUER DEN SIMULATIONSLAUF
   -------------------------------------


 PROJEKT HWS-Konzept Ubstadt / Kraichbach V1                             
 HQ 100 B3-Brücke V1 / Entlastungsschwelle 133,81 m+NN                   
 ANFANGSKNOTEN                            600
 AUFSUMMIERT BIS KNOTEN                  5382
 SIMULATIONSDAUER                          60 H
 NIEDERSCHLAGSMENGE                      0.00 MM



  600  29388.     0.0000     0.0000     0.0000    0.57715E+07 0.0000     0.0000     0.0000    0.57715E+07
  390  25452.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  505  25446.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  389  25410.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  388  25309.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  504  25307.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  387  25233.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  503  25197.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  386  25119.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  502  25067.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  501  25012.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  385  25011.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
  384  24910.     0.0000    0.12895E+07 0.0000     0.0000     0.0000     0.0000     0.0000    0.28763E+07
 5383  24883.     0.0000    0.12895E+07 0.0000     0.0000     0.0000     0.0000     0.0000    0.41658E+07
  383  24855.     0.0000    -.12744E+07 0.0000     0.0000     0.0000     0.0000     0.0000    0.54554E+07
 9383  24835.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.41810E+07
 8383  24815.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.41810E+07
 7383  24800.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.41810E+07
  382  24787.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.41810E+07
 5382  24780.     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000     0.0000    0.41810E+07
                  0.0000    0.14712E+07 0.0000    0.57715E+07 0.0000     0.0000    0.30545E+07
 º-------------------------------------------------------º
 º                                                       º
 º    GESAMTBILANZ FšR DEN SIMULATIONSLAUF               º
 º    -------------------------------------              º
 º                                                       º
 º    PROJEKT HWS-Konzept Ubstadt / Kraichbach V1        º
 º    HQ 100 B3-Brücke V1 / Entlastungsschwelle 133      º
 º                                                       º
 º    ANFANGSKNOTEN                        600           º
 º    AUFSUMMIERT BIS KNOTEN              5382           º
 º    SIMULATIONSDAUER                      60      H    º
 º    GEBIETSNIEDERSCHLAG             0.0000     M**3    º
 º    FLŽCHE                          0.0000     M**2    º
 º                                                       º
 º    ABFLUSSFšLLE                   0.41810E+07 M**3    º
 º    ZUFLUSS VON OBERHALB          -0.57715E+07 M**3    º
 º    SEITL. ZUFLUSS (LAND)         - 0.0000     M**3    º
 º    SEITL. ZUFLUSS (GW)           - 0.0000     M**3    º
 º    SONSTIGE SEITL. ZUFL.         -0.14712E+07 M**3    º
 º    UEBERLAUFMENGE                +0.30545E+07 M**3    º
 º    -----------------------------------------------    º
 º    ABFLUSS - ZUFLUSS             - 7206.5     M**3    º
 º                                                       º
 º-------------------------------------------------------º







