"TAGXLS","H_Kron_NN","H_Frei_NN","Q_Kron_1h","Q_Kron_3h","Q_Kron_6h"
42341.583333333,135.1,134.82,704.15463867186,731.63170471189,739.41062107084
42341.625,135.105,134.8125,719.38749046323,728.05985813139,729.84578142164
42341.666666667,135.1275,134.8025,760.63744525907,753.44018325804,740.75002069471
42341.708333333,135.1575,134.8225,780.29561405182,775.8188091278,764.62949619292
42341.75,135.185,134.855,786.52336807251,801.992515831,788.9056624794
42341.791666667,135.245,134.89,839.15856536866,815.96640804291,808.97946193695
42341.833333333,135.2725,134.9375,822.21729068756,807.09923943837,811.53282374064
42341.875,135.265,134.9775,759.92186225889,756.10110328672,781.60017136254
42341.916666667,135.2275,134.9875,686.16415691372,714.14408331551,735.12259330111
42341.958333333,135.2275,134.98,696.34623077391,679.72388779956,696.93398555753
42342,135.2275,135.01,656.66127571105,667.90297554015,673.81343166985
42342.041666667,135.21,134.9925,650.70142013549,627.34502212524,647.62399883269
42342.083333333,135.1225,134.95,574.67237052918,613.46023857117,620.4026303482
42342.125,135.09,134.8825,615.00692504883,596.21054847718,604.83539352418
42342.166666667,135.05,134.8275,598.95234985354,582.77772054037,589.49413450878
42342.208333333,134.97,134.76,534.37388671875,541.29160938264,562.0346649615
42342.25,134.865,134.6675,490.54859157564,531.16087586721,536.22624262493
42342.291666667,134.8425,134.5675,568.56014930725,560.32052257538,545.7406992213
42342.333333333,134.87,134.5475,621.85282684324,631.55983380634,595.94017819086
42342.375,134.95,134.565,704.26652526853,662.91666066486,647.2382472356
42342.416666667,134.965,134.635,662.63062988282,705.29684321085,684.10675193786
42342.458333333,135.055,134.6825,748.9933744812,707.50433319091,706.40058820088
42342.5,135.065,134.7425,710.88899520872,698.10155209858,702.80294264474
42342.541666667,135.0325,134.7625,634.42228660583,669.23938631693,683.67046920775
42342.583333333,135.055,134.775,662.40687713623,647.41136367797,658.32537499745
42342.625,135.0575,134.7975,645.40492729185,669.97248944599,658.69192656198
42342.666666667,135.0975,134.8175,702.1056639099,685.23083625792,677.60166285196
42342.708333333,135.115,134.835,708.18191757202,728.5903837331,706.91060999551
42342.75,135.165,134.8375,775.48356971738,786.96071876524,757.77555124917
42342.791666667,135.2525,134.86,877.21666900632,827.96566198983,807.46319037754
42342.833333333,135.2825,134.9425,831.19674724578,812.25741930641,820.11154064812
42342.875,135.265,135.0025,728.35884166714,759.68892046608,785.97316988625
42342.916666667,135.25,134.99,719.51117248533,713.82748040514,736.75820043561
42342.958333333,135.23,134.985,693.61242706294,686.98826691943,700.40787366229
42343,135.2125,134.9975,647.84120121002,673.7111160151,680.34969146726
42343.041666667,135.215,134.9775,679.67971977234,627.60369141896,650.65740371703
42343.083333333,135.1475,134.99,555.29015327452,604.40163499196,616.00266320546
42343.125,135.0925,134.915,578.23503192902,573.16887663523,588.7852558136
42343.166666667,135.06,134.8575,585.98144470215,557.64445028941,565.40666346232
42343.208333333,134.9775,134.79,508.71687423705,531.78550455728,544.71497742334
42343.25,134.91,134.7125,500.65819473264,501.2250440661,516.50527431169
42343.291666667,134.8425,134.6375,494.30006322861,511.37997359593,506.30250883101
42343.333333333,134.8225,134.5725,539.18166282653,533.01527994156,522.19762676875
42343.375,134.84,134.5675,565.56411376953,586.10952674866,559.56240334511
42343.416666667,134.895,134.545,653.58280364992,637.19237330119,611.65095002492
42343.458333333,134.955,134.5875,692.43020248413,677.29073115031,657.24155222575
42343.5,134.9875,134.645,685.85918731689,668.72973307291,673.01023211161
42343.541666667,134.995,134.715,627.89980941772,624.60234311422,646.66603809357
42343.583333333,134.985,134.7575,560.04803260805,611.62351397196,618.11292854309
42343.625,135.035,134.755,646.92269989012,614.30147501628,612.96249449412
42343.666666667,135.0475,134.7875,635.93369255068,632.73388491313,623.51767996471
42343.708333333,135.0475,134.8075,615.34526229859,630.53219235739,631.63303863526
42343.75,135.0575,134.8025,640.31762222289,679.25479590098,654.89349412919
42343.791666667,135.1625,134.8275,782.10150318145,736.08415433247,707.66947511672
42343.833333333,135.2125,134.8975,785.83333759307,746.98124456404,741.53269944826
42343.875,135.1975,134.9625,673.0088929176,698.2952948888,722.63826972642
42343.916666667,135.1875,134.9775,636.04365415573,653.45734990436,675.87632239658
42343.958333333,135.2125,134.995,651.31950263976,645.91935115178,649.68835052807
42344,135.2275,135.015,650.39489665984,649.99373681385,647.95654398281
42344.041666667,135.2225,135.01,648.26681114196,637.04280401864,643.51827041625
42344.083333333,135.195,135.0025,612.46670425413,608.96747820535,623.005141112
42344.125,135.17,135.0075,566.16891921995,560.93612523395,584.95180171965
42344.166666667,135.115,134.99,504.17275222777,544.89363450366,552.9148798688
42344.208333333,135.075,134.9025,564.33923206325,514.1112505404,529.50244252203
42344.25,134.9875,134.8375,473.82176733017,504.07607470828,509.09366262434
42344.291666667,134.92,134.7475,474.06722473141,483.33991703668,493.70799587248
42344.333333333,134.87,134.6625,502.13075904846,498.94023241677,491.14007472673
42344.375,134.825,134.5925,520.62271347043,550.15368410744,524.54695826211
42344.416666667,134.875,134.5475,627.70757980344,571.6748939514,560.91428902942
42344.458333333,134.8475,134.575,566.69438858032,581.99581451415,576.83535423277
42344.5,134.835,134.575,551.5854751587,563.9638291931,572.97982185363
42344.541666667,134.8575,134.58,573.61162384029,569.3085217285,566.6361754608
42344.583333333,134.865,134.58,582.72846618651,577.3666088867,573.3375653076
42344.625,134.855,134.575,575.75973663329,566.89435531615,572.13048210143
42344.666666667,134.825,134.5725,542.19486312865,560.95034027099,563.92234779357
42344.708333333,134.835,134.5625,564.89642105103,575.6470109558,568.2986756134
42344.75,134.855,134.5325,619.84974868773,626.12256805419,600.884789505
42344.791666667,134.945,134.57,693.62153442382,674.03163457234,650.07710131326
42344.833333333,135,134.64,708.62362060547,699.49781188964,686.76472323099
42344.875,135.0425,134.72,696.24828063962,730.30967722573,714.90374455769
42344.916666667,135.13,134.775,786.05713043211,748.56678324379,739.43823023476
42344.958333333,135.16,134.8425,763.39493865965,743.41787183125,745.99232753752
42345,135.1725,134.93,680.80154640198,666.11359987894,704.7657358551
42345.041666667,135.1375,134.98,554.14431457518,602.98908352534,634.55134170214
42345.083333333,135.1525,134.9825,574.02138959886,586.43636720657,594.71272536596
42345.125,135.1775,134.97,631.14339744568,612.31959887823,599.3779830424
42345.166666667,135.1825,134.975,631.79400959015,630.49884555817,621.4092222182
42345.208333333,135.185,134.98,628.55912963868,618.20913674671,624.35399115244
42345.25,135.17,134.9875,594.2742710113,621.5933849843,619.90126086551
42345.291666667,135.2025,134.99,641.94675430293,634.66074940995,628.12706719712
42345.333333333,135.2225,134.995,667.76122291562,628.12275845842,631.39175393418
42345.375,135.19,135.025,574.66029815671,612.78225649514,620.45250747678
42345.416666667,135.195,135.015,595.92524841308,576.6671301778,594.72469333647
42345.458333333,135.17,135.0125,559.41584396361,574.66184549966,575.66448783873
42345.5,135.18,135.0175,568.6444441223,581.54749556223,578.10467053094
42345.541666667,135.2075,135.015,616.58219860079,589.51103468577,585.529265124
42345.583333333,135.185,135.0125,583.30646133423,596.83521864574,593.17312666576
42345.625,135.1875,135.01,590.6169960022,583.51957972208,590.17739918391
42345.666666667,135.185,135.0175,576.63528182981,583.30646133422,583.41302052815
42345.708333333,135.1825,135.01,582.66710617066,588.16650182087,585.73648157754
42345.75,135.1925,135.005,605.19711746214,591.50209157308,589.83429669698
42345.791666667,135.185,135.01,586.64205108643,583.16691284179,587.33450220743
42345.833333333,135.1625,135.005,557.66156997679,593.2571312205,588.21202203115
42345.875,135.205,134.9975,635.46777259827,601.51277701695,597.38495411873
42345.916666667,135.2025,135.0125,611.40898847578,621.46860378264,611.4906903998
42345.958333333,135.2175,135.0275,617.52905027388,612.62237988153,617.04549183208
42346,135.2125,135.0275,608.92910089492,593.72893552143,603.17565770148
42346.041666667,135.19,135.04,554.7286553955,571.85200173059,582.79046862601
42346.083333333,135.18,135.03,551.89824890136,567.51738423665,569.68469298362
42346.125,135.195,135.015,595.92524841308,571.48400329589,569.50069376627
42346.166666667,135.185,135.025,566.62851257323,582.64813344319,577.06606836954
42346.208333333,135.18,135.005,585.39063934327,569.52648412068,576.08730878194
42346.25,135.1575,135,556.56030044554,584.73364990233,577.1300670115
42346.291666667,135.17,134.975,612.25000991819,586.06791595458,585.40078292845
42346.333333333,135.16,134.98,589.3934375,577.51328154245,581.79059874852
42346.375,135.125,134.9825,530.89639720917,568.39274836222,572.95301495234
42346.416666667,135.1525,134.975,584.8884103775,550.37857720056,559.38566278139
42346.458333333,135.1325,134.9875,535.350924015,579.99646912892,565.18752316474
42346.5,135.1725,134.9725,619.75007299425,600.84340211231,590.41993562061
42346.541666667,135.1925,134.975,647.42920932769,614.04332482019,607.44336346625
42346.583333333,135.16,134.99,574.95069213864,561.33821489968,587.69076985994
42346.625,135.0925,134.995,461.63474323271,532.05481613157,546.69651551562
42346.666666667,135.1175,134.955,559.57901302336,539.8566658147,535.95574097313
42346.708333333,135.1425,134.955,598.35624118804,596.35955055236,568.10810818353
42346.75,135.1775,134.97,631.14339744568,596.10569176991,596.23262116114
42346.791666667,135.1675,135.01,558.81743667601,571.64665463764,583.87617320378
42346.833333333,135.1375,135,524.97912979123,557.53125892638,564.58895678201
42346.875,135.155,134.975,588.79721031189,561.1956438446,559.36345138549
42346.916666667,135.1475,134.98,569.81059143068,577.0785797882,569.1371118164
42346.958333333,135.14,134.97,572.62793762204,570.06868667601,573.57363323211
42347,135.1275,134.96,567.76753097531,490.44282841997,530.25575754799
42347.041666667,135.03,135.02,330.93301666257,416.05338052111,453.24810447054
42347.083333333,134.9725,134.935,349.45959392546,357.77661611555,386.91499831833
42347.125,134.9425,134.8525,392.93723775863,357.52462123234,357.65061867395
42347.166666667,134.86,134.8075,330.17703201294,351.90312357266,354.7138724025
42347.208333333,134.7925,134.7325,332.59510094642,322.73331863721,337.31822110493
42347.25,134.715,134.6775,305.42782295226,391.76302182833,357.24817023277
42347.291666667,134.8025,134.5525,537.2661415863,460.52537017821,426.14419600327
42347.333333333,134.82,134.57,538.88214599608,536.99092720031,498.75814868926
42347.375,134.83,134.585,534.82449401855,533.63472000122,535.31282360077
42347.416666667,134.8325,134.595,527.19751998902,521.27610244751,527.45541122436
42347.458333333,134.8075,134.59,501.80629333495,514.14517395019,517.71063819885
42347.5,134.8125,134.585,513.43170852659,516.44776962278,515.29647178648
42347.541666667,134.825,134.58,534.1053070068,524.17516006467,520.31146484372
42347.583333333,134.8175,134.58,524.98846466062,534.66171783445,529.41843894956
42347.625,134.825,134.57,544.89138183592,533.24937934874,533.9555485916
42347.666666667,134.8325,134.5925,529.86829154968,533.98119506199,533.61528720537
42347.708333333,134.8475,134.6125,527.18391180036,547.46465445835,540.72292476017
42347.75,134.8775,134.5925,585.34176002501,544.51410277682,545.98937861758
42347.791666667,134.8275,134.595,521.0166365051,537.07932228087,540.79671252884
42347.833333333,134.81,134.59,504.87957031249,529.26009780882,533.16971004485
42347.875,134.85,134.5825,561.88408660886,536.31979530333,532.78994655607
42347.916666667,134.8425,134.5925,542.19572898864,550.09991096495,543.20985313414
42347.958333333,134.85,134.5975,546.21991729735,535.19610816954,542.64800956725
42348,134.82,134.59,517.17267822264,536.89652053831,536.04631435393
42348.041666667,134.8225,134.565,547.29696609495,545.34194305419,541.11923179625
42348.083333333,134.845,134.5675,571.55618484497,564.59690399169,554.96942352294
42348.125,134.85,134.57,574.93756103515,574.55508117675,569.57599258422
42348.166666667,134.8475,134.565,577.17149765014,555.99356033324,565.27432075499
42348.208333333,134.81,134.58,515.87162231443,537.88890022277,546.941230278
42348.25,134.8025,134.5675,520.62358070374,525.77373924254,531.83131973265
42348.291666667,134.8125,134.56,540.82601470946,551.06911613464,538.42142768859
42348.333333333,134.8375,134.54,591.75775299073,638.69205769857,594.88058691661
42348.375,134.9925,134.53,783.49240539551,715.39945795695,677.04575782776
42348.416666667,135.0375,134.625,770.9482154846,780.49255233764,747.94600514729
42348.458333333,135.09,134.7,787.03703613282,729.18711293538,754.83983263651
42348.5,135.0575,134.8125,629.57608718872,693.73760248821,711.46235771179
42348.541666667,135.0825,134.825,664.59968414309,661.410475413,677.5740389506
42348.583333333,135.1,134.8325,690.05565490719,662.75849558511,662.08448549906
42348.625,135.075,134.84,633.62014770504,632.35958648678,647.55904103595
42348.666666667,135.045,134.8425,573.40295684811,631.03399383543,631.69679016111
42348.708333333,135.085,134.81,686.07887695313,644.73764526365,637.88581954954
42348.75,135.075,134.8025,674.7311019897,752.19551055907,698.46657791136
42348.791666667,135.205,134.765,895.77655273439,811.90014218646,782.04782637277
42348.833333333,135.2275,134.835,865.1927718353,792.65711333593,802.2786277612
42348.875,135.1475,134.9475,617.00201543809,681.88384103774,737.27047718684
42348.916666667,135.12,134.955,563.45673583982,580.30130297978,631.09257200876
42348.958333333,135.1275,134.965,560.44515766142,563.26530523935,571.78330410957
42349,135.145,134.98,565.89402221681,487.2801714452,525.27273834228
42349.041666667,135.04,135.0275,335.50133445737,433.02752988178,460.15385066349
42349.083333333,135,134.9275,397.68723297117,372.07528915403,402.5514095179
42349.125,134.9475,134.87,383.03730003354,371.4863023122,371.78079573311
42349.166666667,134.87,134.815,333.73437393188,354.11126817066,362.79878524143
42349.208333333,134.8125,134.7425,345.56213054655,347.272024676,350.69164642333
42349.25,134.755,134.665,362.51956954956,407.28368083953,377.27785275777
42349.291666667,134.7775,134.5475,513.76934242247,494.79856391906,451.04112237929
42349.333333333,134.8425,134.53,608.10677978515,644.69130106606,569.74493249256
42349.375,135.0125,134.5225,812.19778099057,736.91729113259,690.80429609933
42349.416666667,135.04,134.605,790.44731262206,784.93348912555,760.92539012907
42349.458333333,135.0625,134.6925,752.15537376403,691.43378242491,738.18363577523
42349.5,135.01,134.8175,531.69866088865,576.13079893112,633.78229067801
42349.541666667,134.9575,134.8225,444.53836214067,486.96024469374,531.54552181243
42349.583333333,134.9675,134.7975,484.64371105191,466.54371308008,476.75197888691
42349.625,134.965,134.8075,470.44906604766,471.8929083379,469.21831070899
42349.666666667,134.955,134.8025,460.58594791412,453.99827437082,462.94559135436
42349.708333333,134.935,134.8025,430.95980915068,492.81651311237,473.4073937416
42349.75,135.0125,134.7725,586.9037822723,610.78810066221,551.80230688729
42349.791666667,135.1525,134.7775,814.50071056365,732.50121888476,671.64465977349
42349.833333333,135.195,134.86,796.09916381833,745.08081160226,738.79101524351
42349.875,135.1825,134.98,624.64256042481,648.73668899534,696.9087502988
42349.916666667,135.14,135.0025,525.46834274289,567.25698230106,607.9968356482
42349.958333333,135.1475,134.9925,551.66004373549,553.42545650479,560.34121940292
42350,135.1675,134.9925,583.147983036,566.60702643074,560.01624146776
42350.041666667,135.165,135.0025,565.01305252073,584.856196626,575.73161152837
42350.083333333,135.18,134.99,606.40755432127,566.89854014076,575.87736838338
42350.125,135.1575,135.02,529.27501358029,475.48941715875,521.19397864975
42350.166666667,135.0175,135.035,290.78568357469,412.22740516025,443.8584111595
42350.208333333,135.0125,134.93,416.62151832576,340.78158398945,376.50449457485
42350.25,134.9125,134.8875,314.93755006789,431.42365156171,386.10261777558
42350.291666667,134.9725,134.74,562.71188629148,470.50056440352,450.96210798262
42350.333333333,134.9575,134.745,533.85225685119,611.62025311787,541.0604087607
42350.375,135.08,134.74,738.29661621094,682.04928541818,646.83476926802
42350.416666667,135.1375,134.8025,773.99898319241,761.02951190947,721.53939866383
42350.458333333,135.1875,134.875,770.79293632506,689.54173686979,725.28562438963
42350.5,135.1275,134.99,523.83329109189,600.44621303556,644.99397495267
42350.541666667,135.1025,134.975,506.71241168974,531.79052636462,566.11836970009
42350.583333333,135.135,134.97,564.82587631223,465.30614246366,498.54833441414
42350.625,135.035,135.03,324.38013938902,419.57447975793,442.4403111108
42350.666666667,134.9925,134.9425,369.51742357254,362.23201109566,390.9032454268
42350.708333333,134.9525,134.8675,392.79847032543,462.37249767301,412.30225438434
42350.75,135.0375,134.78,624.80159912107,609.57494761783,535.97372264542
42350.791666667,135.15,134.7775,811.12477340698,741.20639209747,675.39066985765
42350.833333333,135.1875,134.8575,787.69280376435,722.51482804615,731.86061007181
42350.875,135.1375,134.97,568.72690696713,632.85297836938,677.68390320777
42350.916666667,135.1275,134.9775,542.13922437667,549.78138968784,591.31718402861
42350.958333333,135.1275,134.98,538.47803771972,533.09345967611,541.43742468198
42351,135.1125,134.9775,518.66311693193,533.17858719508,533.1360234356
42351.041666667,135.13,134.98,542.39460693359,543.8189244016,538.49875579834
42351.083333333,135.1525,134.985,570.39904933927,545.82489082334,544.82190761247
42351.125,135.135,134.9975,524.68101619717,515.80530749001,530.81509915667
42351.166666667,135.105,135.015,452.33585693358,428.30089849151,472.05310299076
42351.208333333,135.0125,135.0175,307.88582234378,377.54476899781,402.92283374466
42351.25,134.9925,134.94,372.41262771607,334.58419887859,356.0644839382
42351.291666667,134.91,134.875,323.45414657591,342.77362248101,338.6789106798
42351.333333333,134.8575,134.8025,332.45409315106,384.67651152926,363.72506700513
42351.375,134.89,134.69,498.12129486082,438.86873672483,411.77262412704
42351.416666667,134.8825,134.6925,486.03082216261,494.47437093733,466.67155383108
42351.458333333,134.8825,134.68,499.27099578855,500.15367403029,497.31402248381
42351.5,134.8825,134.665,515.1592041397,585.78372534433,542.96869968731
42351.541666667,135.0225,134.635,742.92097610475,654.7591459783,620.27143566132
42351.583333333,135.055,134.73,706.19725769044,616.89068223318,635.82491410574
42351.625,134.935,134.8325,401.55381290434,450.93782409667,533.91425316492
42351.666666667,134.795,134.82,245.06240169524,392.87716803231,421.90749606449
42351.708333333,134.8875,134.655,532.01528949735,420.45042017618,406.66379410424
42351.75,134.86,134.6675,484.27356933596,581.27037858327,500.86039937972
42351.791666667,135.0075,134.63,727.52227691649,640.32235315959,610.79636587143
42351.833333333,135.0475,134.715,709.17121322633,724.26383753458,682.29309534709
42351.875,135.1,134.7875,736.09802246092,714.17809043883,719.22096398671
42351.916666667,135.1375,134.875,697.26503562925,624.18522008259,669.18165526071
42351.958333333,135.05,134.9625,439.19260215759,562.52348204293,593.35435106276
42352,135.1025,134.945,551.11280834196,425.41133331297,493.96740767795
42352.041666667,135.005,135.025,285.92858943936,398.85146588642,412.13139959969
42352.083333333,134.9675,134.92,359.51299987793,323.75762607574,361.30454598108
42352.125,134.9,134.8575,325.83128890992,344.75481973012,334.25622290293
42352.166666667,134.8575,134.7875,348.92017040251,330.07293478648,337.4138772583
42352.208333333,134.77,134.725,315.46734504701,311.47876506169,320.77584992409
42352.25,134.6675,134.665,270.04877973556,355.85221877415,333.66549191792
42352.291666667,134.7325,134.5275,482.04053153989,423.24394673028,389.54808275222
42352.333333333,134.7625,134.5275,517.64252891538,560.09473205564,491.66933939296
42352.375,134.895,134.5175,680.60113571166,624.75347033181,592.42410119372
42352.416666667,134.9475,134.595,676.01674636839,670.80250254312,647.77798643746
42352.458333333,134.9875,134.6775,655.78962554932,569.6160710144,620.20928677876
42352.5,134.875,134.78,377.04184112548,507.08382001241,538.3499455134
42352.541666667,134.9275,134.745,488.41999336242,433.72550154368,470.40466077805
42352.583333333,134.9025,134.7575,435.71467014313,447.16960141499,440.44755147934
42352.625,134.8875,134.7575,417.37414073943,441.58668828327,444.37814484913
42352.666666667,134.9125,134.74,471.67125396725,436.43727987923,439.01198408125
42352.708333333,134.885,134.7525,420.26644493101,524.88346295672,480.66037141798
42352.75,135.025,134.7075,682.71268997191,637.45499666848,581.1692298126
42352.791666667,135.14,134.7625,809.38585510252,750.47628529865,693.96564098356
42352.833333333,135.1625,134.85,759.33031082152,720.98753652571,735.73191091218
42352.875,135.1375,134.9525,594.2464436531,635.99862493514,678.49308073042
42352.916666667,135.14,134.9825,554.41912033079,574.53875204084,605.26868848799
42352.958333333,135.16,134.99,574.95069213864,537.71067825316,556.124715147
42353,135.1225,135.0125,483.76222229005,515.37949666339,526.54508745828
42353.041666667,135.14,135.03,487.42557556149,484.07994071958,499.72971869149
42353.083333333,135.105,134.995,481.05202430721,486.83865336097,485.45929704028
42353.125,135.05,134.9225,492.03836021422,461.8445367813,474.34159507113
42353.166666667,134.9575,134.855,412.44322582246,423.39790966034,442.62122322082
42353.208333333,134.86,134.775,365.71214294434,385.83624464671,404.61707715352
42353.25,134.795,134.69,379.35336517332,390.43975596109,388.1380003039
42353.291666667,134.74,134.59,426.25375976562,429.82105987548,410.13040791828
42353.333333333,134.745,134.54,483.8560546875,464.69238408407,447.25672197977
42353.375,134.7775,134.575,483.96733779908,493.1611386617,478.92676137289
42353.416666667,134.85,134.63,511.66002349852,497.05606155395,495.10860010783
42353.458333333,134.9125,134.72,495.54082336424,481.02440733591,489.04023444493
42353.5,134.9225,134.7825,435.87237514497,454.51819487253,467.77130110422
42353.541666667,134.92,134.7825,432.14138610837,440.07710034688,447.29764760971
42353.583333333,134.9375,134.7875,452.21753978729,438.3187228775,439.19791161219
42353.625,134.925,134.79,430.59724273683,451.44394407908,444.88133347829
42353.666666667,134.9525,134.79,471.51704971311,477.29954017639,464.37174212773
42353.708333333,134.9875,134.785,529.78432807923,535.52951179504,506.41452598571
42353.75,135.03,134.785,605.28715759277,588.16804629009,561.84877904256
42353.791666667,135.08,134.8525,629.43265319826,621.62988871257,604.89896750133
42353.833333333,135.13,134.92,630.16985534668,587.3612398847,604.49556429864
42353.875,135.0975,134.9725,502.48121110915,570.77163923898,579.06643956184
42353.916666667,135.1375,134.9625,579.6638512611,538.04171468096,554.40667695997
42353.958333333,135.135,134.9925,531.98008167263,540.58998514172,539.31584991134
42354,135.1325,135.005,510.12602249144,470.74022668518,505.66510591345
42354.041666667,135.0675,135.0325,370.11457589148,430.54787205059,450.64404936789
42354.083333333,135.045,134.9775,411.40301776884,391.08994271912,410.81890738486
42354.125,135.005,134.94,391.75223449705,389.65588877994,390.37291574953
42354.166666667,134.9475,134.8875,365.81241407393,351.80765502929,370.73177190462
42354.208333333,134.8625,134.8425,297.85831651688,334.36562965392,343.08664234161
42354.25,134.8275,134.765,339.42615837096,365.7158830134,350.04075633366
42354.291666667,134.8575,134.6875,459.86317415235,442.0043276278,403.8601053206
42354.333333333,134.8875,134.66,526.72365036009,564.70298348107,503.35365555444
42354.375,135.0075,134.6525,707.52212593076,643.81871198017,604.26084773062
42354.416666667,135.0525,134.735,697.21035964965,714.81345354715,679.31608276366
42354.458333333,135.12,134.8125,739.70787506103,655.96601272582,685.38973313648
42354.5,135.055,134.9,530.97980346679,591.79517330804,623.88059301693
42354.541666667,135.0425,134.9025,504.6978413963,511.67435960767,551.73476645786
42354.583333333,135.035,134.895,499.34543395993,454.23297733941,482.95366847354
42354.625,134.955,134.905,358.65565666199,413.67954575219,433.9562615458
42354.666666667,134.9125,134.8175,383.03754663466,413.81946449915,413.74950512567
42354.708333333,134.945,134.7575,499.76519020079,534.44396393457,474.13171421686
42354.75,135.05,134.7075,720.52915496826,651.10584892272,592.77490642864
42354.791666667,135.09,134.7675,733.02320159911,744.04492468516,697.57538680394
42354.833333333,135.1525,134.8175,778.5824174881,688.91684405644,716.4808843708
42354.875,135.1075,134.9475,555.1449130821,626.19981424331,657.55832914988
42354.916666667,135.1175,134.965,544.87211215972,558.76224210737,592.48102817534
42354.958333333,135.14,134.9675,576.26970108029,542.76243241626,550.76233726181
42355,135.1075,134.98,507.14548400877,514.94259737648,528.85251489637
42355.041666667,135.09,134.9925,461.41260704039,403.89238206545,459.41748972097
42355.083333333,134.965,135.015,243.11905514718,360.42797617912,382.16017912229
42355.125,134.9675,134.905,376.75226634978,306.76674705822,333.59736161867
42355.166666667,134.88,134.86,300.42891967771,321.64085534413,314.20380120118
42355.208333333,134.805,134.79,287.74138000489,293.96429374694,307.80257454553
42355.25,134.755,134.73,293.72258155822,315.38325236002,304.67377305348
42355.291666667,134.7275,134.635,364.68579551696,411.61566327412,363.49945781707
42355.333333333,134.8125,134.5275,576.43861274718,552.75873575846,482.18719951629
42355.375,134.925,134.515,717.15179901125,658.80609957377,605.78241766611
42355.416666667,134.94,134.575,682.82788696289,669.68791605632,664.24700781504
42355.458333333,134.95,134.6675,609.08406219481,561.92050571441,615.80421088536
42355.5,134.8625,134.7525,393.84956798554,476.35049399058,519.13549985249
42355.541666667,134.895,134.7575,426.11785179139,427.82752442677,452.08900920868
42355.583333333,134.915,134.75,463.51515350339,435.65474722543,431.7411358261
42355.625,134.8825,134.7525,417.33123638152,439.57388139088,437.61431430816
42355.666666667,134.8925,134.745,437.87525428772,453.15000626881,446.36194382985
42355.708333333,134.93,134.735,504.24352813719,541.94688875833,497.54844751357
42355.75,135.0275,134.71,683.72188385008,652.36635049183,597.15661962508
42355.791666667,135.1275,134.7925,769.13363948822,743.66708324431,698.01671686807
42355.833333333,135.1925,134.875,778.14572639464,712.65282970426,728.15995647428
42355.875,135.17,134.99,590.67912322993,651.85728836056,682.25505903241
42355.916666667,135.1675,134.99,586.74701545711,599.26726163224,625.5622749964
42355.958333333,135.2,135.0025,620.37564620969,612.12820734658,605.69773448941
42356,135.215,135.015,629.26196037294,623.09327869414,617.61074302036
42356.041666667,135.215,135.0225,619.6422294998,606.12103631337,614.60715750376
42356.083333333,135.195,135.035,569.45891906736,601.67698681512,603.89901156425
42356.125,135.2275,135.0425,615.92981187819,596.26192824043,598.96945752778
42356.166666667,135.2275,135.0525,603.39705377575,584.59043923695,590.42618373869
42356.208333333,135.1775,135.04,534.4444520569,551.70326297123,568.14685110409
42356.25,135.15,135.02,517.26828308104,526.87983708698,539.29155002911
42356.291666667,135.14,135,528.92677612301,503.49889958699,515.18936833699
42356.333333333,135.1125,135.015,464.30163955691,502.6039237976,503.0514116923
42356.375,135.1375,135.0075,514.58335571287,504.43631744385,503.52012062072
42356.416666667,135.15,135.0075,534.42395706177,506.24823715209,505.34227729797
42356.458333333,135.1225,135.0225,469.73739868162,501.45344772338,503.85084243773
42356.5,135.135,135.015,500.19898742675,495.0098095703,498.23162864684
42356.541666667,135.14,135.01,515.09304260252,514.63893597283,504.82437277156
42356.583333333,135.1375,134.9975,528.62477788922,524.38021140415,519.50957368849
42356.625,135.1425,135.0025,529.42281372071,513.93660463333,519.15840801874
42356.666666667,135.1225,135.0125,483.76222229005,500.31026263555,507.12343363444
42356.708333333,135.0975,134.9825,487.7457518959,491.57896299362,495.94461281458
42356.75,135.105,134.98,503.22891479491,501.63001050948,496.60448675155
42356.791666667,135.1,134.9675,513.91536483762,507.34712008157,504.48856529552
42356.833333333,135.09,134.9625,504.89708061217,505.75577940621,506.55144974389
42356.875,135.095,134.9725,498.45489276885,498.81746461232,502.28662200926
42356.916666667,135.085,134.965,493.10042045593,502.61548059462,500.71647260347
42356.958333333,135.0925,134.9575,516.29112855909,502.48796082178,502.5517207082
42357,135.0925,134.97,498.07233345031,503.63987065632,503.06391573905
42357.041666667,135.1125,134.9925,496.55614995956,497.94058211644,500.79022638638
42357.083333333,135.13,135.01,499.19326293945,474.27813580194,486.10935895919
42357.125,135.12,135.05,427.08499450681,404.42503121692,439.35158350943
42357.166666667,135.015,135.035,286.9968362045,366.49024241127,385.4576368141
42357.208333333,134.9975,134.935,385.38889652251,331.53037350335,349.01030795731
42357.25,134.9175,134.8875,322.20538778304,356.69997627892,344.11517489113
42357.291666667,134.88,134.7975,362.50564453122,417.37012721378,387.03505174635
42357.333333333,134.9575,134.7175,567.39934932709,530.5887424596,473.97943483669
42357.375,134.99,134.675,661.8612335205,652.83291245779,591.7108274587
42357.416666667,135.0525,134.7025,729.23815452577,644.31289293924,648.57290269852
42357.458333333,135.01,134.8075,541.83929077145,580.47481927235,612.3938561058
42357.5,134.975,134.8225,470.34701251983,488.81363090513,534.64422508874
42357.541666667,134.9725,134.835,454.25458942411,441.64169448851,465.22766269682
42357.583333333,134.9325,134.83,400.32348152159,401.54293471017,421.59231459934
