"ZEIT[H]" "K1101" "K1077" "K1013" "K 936" "K 971" "K1107" "K5117" "K1134" "K1146" "K1153" "K1157" "K1166" "K1190"
 41448.687 1880.58 1881.24 1882.36 1090.36 1882.73 1880.38 1880.01 1879.35 1878.82 1878.47 1878.26 1877.69  374.81
 41448.708 1877.02 1877.63 1878.67 1086.64 1879.02 1876.83 1876.49 1875.88 1875.37 1875.05 1874.85 1874.32  371.58
 41448.729 1873.67 1874.27 1875.28 1083.24 1875.62 1873.49 1873.16 1872.57 1872.09 1871.78 1871.59 1871.08  368.47
 41448.750 1870.66 1871.18 1872.08 1080.00 1872.39 1870.50 1870.22 1869.73 1869.33 1869.07 1868.92 1868.51  366.43
 41448.771 1868.52 1868.83 1869.40 1077.18 1869.60 1868.43 1868.27 1868.00 1867.79 1867.67 1867.59 1867.39  366.49
 41448.792 1867.79 1867.80 1867.85 1075.40 1867.88 1867.79 1867.80 1867.82 1867.85 1867.88 1867.90 1867.96  368.38
 41448.812 1868.51 1868.26 1867.82 1075.14 1867.68 1868.59 1868.73 1868.99 1869.21 1869.36 1869.45 1869.70  371.07
 41448.833 1870.27 1869.86 1869.13 1076.32 1868.89 1870.40 1870.62 1871.02 1871.35 1871.57 1871.70 1872.06  373.96
 41448.854 1872.41 1871.99 1871.22 1078.37 1870.96 1872.54 1872.76 1873.15 1873.46 1873.66 1873.78 1874.10  375.74
 41448.875 1873.86 1873.67 1873.25 1080.52 1873.09 1873.92 1874.01 1874.15 1874.24 1874.30 1874.33 1874.40  374.63
 41448.896 1873.57 1873.78 1874.07 1081.67 1874.15 1873.50 1873.37 1873.12 1872.89 1872.73 1872.63 1872.35  370.74
 41448.917 1871.20 1871.82 1872.85 1080.80 1873.19 1871.02 1870.67 1870.04 1869.51 1869.17 1868.95 1868.36  365.19
 41448.937 1867.11 1868.01 1869.57 1077.75 1870.09 1866.84 1866.34 1865.45 1864.71 1864.23 1863.93 1863.13  358.95
 41448.958 1861.89 1862.95 1864.78 1073.08 1865.39 1861.58 1861.00 1859.97 1859.12 1858.57 1858.24 1857.33  352.65
 41448.979 1856.34 1857.39 1859.20 1067.52 1859.82 1856.03 1855.46 1854.46 1853.64 1853.12 1852.80 1851.95  347.60
 41449.000 1851.53 1852.35 1853.79 1061.95 1854.29 1851.29 1850.86 1850.11 1849.52 1849.15 1848.92 1848.32  345.38
 41449.021 1848.47 1848.88 1849.63 1057.49 1849.89 1848.35 1848.13 1847.77 1847.50 1847.33 1847.24 1846.98  345.84
 41449.042 1847.34 1847.39 1847.45 1055.00 1847.48 1847.33 1847.31 1847.28 1847.27 1847.27 1847.27 1847.28  347.45
 41449.062 1847.45 1847.33 1847.06 1054.45 1846.97 1847.49 1847.55 1847.65 1847.73 1847.78 1847.81 1847.90  348.35
 41449.083 1847.87 1847.76 1847.53 1054.93 1847.45 1847.90 1847.95 1848.04 1848.10 1848.14 1848.16 1848.22  348.50
 41449.104 1847.67 1847.78 1847.89 1055.41 1847.90 1847.63 1847.55 1847.39 1847.24 1847.14 1847.07 1846.88  345.80
 41449.125 1845.03 1845.76 1846.84 1054.75 1847.16 1844.80 1844.36 1843.54 1842.82 1842.33 1842.03 1841.18  336.59
 41449.146 1838.93 1840.34 1842.69 1051.19 1843.46 1838.51 1837.72 1836.31 1835.13 1834.36 1833.88 1832.58  325.80
 41449.167 1831.66 1833.08 1835.67 1044.35 1836.57 1831.25 1830.50 1829.24 1828.23 1827.60 1827.21 1826.19  321.16
 41449.187 1826.77 1827.49 1828.87 1037.05 1829.39 1826.57 1826.22 1825.67 1825.27 1825.03 1824.89 1824.55  323.12
 41449.208 1825.72 1825.59 1825.40 1032.86 1825.36 1825.76 1825.84 1826.02 1826.20 1826.33 1826.41 1826.66  328.17
 41449.229 1829.32 1828.18 1826.37 1033.18 1825.82 1829.68 1830.35 1831.59 1832.66 1833.38 1833.83 1835.07  341.86
 41449.250 1839.77 1837.20 1833.08 1038.92 1831.79 1840.55 1842.03 1844.70 1846.95 1848.43 1849.36 1851.89  365.41
 41449.271 1855.32 1852.09 1846.41 1051.43 1844.51 1856.27 1858.01 1861.04 1863.50 1865.07 1866.04 1868.62  381.82
 41449.292 1869.16 1866.77 1862.30 1067.69 1860.71 1869.84 1871.07 1873.14 1874.75 1875.76 1876.36 1877.94  385.50
 41449.312 1877.33 1876.27 1874.36 1080.92 1873.67 1877.64 1878.19 1879.11 1879.82 1880.25 1880.51 1881.16  384.10
 41449.333 1880.35 1880.26 1880.18 1087.60 1880.15 1880.38 1880.43 1880.51 1880.55 1880.56 1880.56 1880.55  380.23
 41449.354 1878.59 1879.38 1880.68 1088.68 1881.08 1878.35 1877.89 1877.03 1876.30 1875.80 1875.49 1874.62  369.79
 41449.375 1870.73 1872.73 1875.97 1084.79 1876.99 1870.13 1868.97 1866.87 1865.09 1863.91 1863.17 1861.15  350.29
 41449.396 1857.00 1860.00 1865.14 1074.85 1866.84 1856.11 1854.46 1851.52 1849.09 1847.52 1846.54 1843.91  330.23
 41449.417 1841.57 1844.56 1849.88 1059.78 1851.71 1840.70 1839.11 1836.37 1834.16 1832.76 1831.90 1829.63  318.22
 41449.437 1829.21 1831.27 1834.95 1044.15 1836.22 1828.62 1827.54 1825.72 1824.29 1823.40 1822.86 1821.46  314.70
 41449.458 1821.97 1822.88 1824.43 1032.67 1824.97 1821.70 1821.22 1820.42 1819.81 1819.45 1819.23 1818.67  316.16
 41449.479 1820.45 1820.18 1819.77 1027.16 1819.66 1820.54 1820.71 1821.08 1821.43 1821.69 1821.85 1822.33  325.19
 41449.500 1825.79 1824.16 1821.54 1028.00 1820.72 1826.28 1827.22 1828.94 1830.39 1831.36 1831.97 1833.65  342.68
 41449.521 1836.64 1834.19 1829.94 1035.60 1828.53 1837.36 1838.69 1841.02 1842.91 1844.13 1844.89 1846.92  357.40
 41449.542 1848.23 1846.02 1842.04 1047.73 1840.67 1848.87 1850.03 1852.03 1853.61 1854.61 1855.22 1856.84  364.85
 41449.562 1857.42 1855.90 1853.25 1059.53 1852.34 1857.87 1858.69 1860.10 1861.23 1861.94 1862.37 1863.51  369.14
 41449.583 1864.08 1863.08 1861.44 1068.21 1860.89 1864.38 1864.93 1865.90 1866.69 1867.19 1867.49 1868.30  372.30
 41449.604 1868.44 1867.87 1866.90 1073.94 1866.56 1868.61 1868.92 1869.46 1869.88 1870.14 1870.30 1870.71  372.66
 41449.625 1869.86 1869.87 1869.82 1077.23 1869.77 1869.85 1869.82 1869.74 1869.64 1869.56 1869.50 1869.34  368.22
 41449.646 1868.12 1868.69 1869.68 1077.58 1869.99 1867.95 1867.62 1867.04 1866.54 1866.21 1866.01 1865.45  362.40
 41449.667 1864.54 1865.35 1866.82 1074.97 1867.32 1864.31 1863.88 1863.12 1862.50 1862.11 1861.87 1861.21  357.85
 41449.687 1860.58 1861.36 1862.74 1070.85 1863.21 1860.35 1859.94 1859.21 1858.62 1858.25 1858.02 1857.40  354.29
 41449.708 1856.89 1857.55 1858.68 1066.68 1859.06 1856.69 1856.33 1855.71 1855.20 1854.88 1854.68 1854.15  351.48
 41449.729 1853.39 1854.03 1855.07 1063.01 1855.41 1853.20 1852.83 1852.19 1851.65 1851.30 1851.09 1850.51  347.53
 41449.750 1849.48 1850.24 1851.47 1059.50 1851.87 1849.26 1848.83 1848.06 1847.43 1847.01 1846.76 1846.07  342.49
 41449.771 1845.71 1846.37 1847.56 1055.61 1847.98 1845.53 1845.18 1844.60 1844.13 1843.84 1843.67 1843.21  340.96
 41449.792 1844.02 1844.15 1844.50 1052.21 1844.65 1843.99 1843.96 1843.93 1843.95 1843.98 1844.00 1844.08  344.76
 41449.812 1845.56 1845.00 1844.11 1051.26 1843.84 1845.73 1846.06 1846.66 1847.18 1847.53 1847.75 1848.36  351.68
 41449.833 1849.99 1848.91 1847.06 1053.77 1846.46 1850.32 1850.91 1851.98 1852.86 1853.44 1853.80 1854.76  359.87
 41449.854 1857.12 1855.53 1852.90 1059.29 1852.04 1857.59 1858.49 1860.09 1861.43 1862.30 1862.85 1864.32  372.09
 41449.875 1867.48 1865.28 1861.63 1067.57 1860.44 1868.13 1869.37 1871.57 1873.41 1874.60 1875.34 1877.35  387.87
 41449.896 1879.36 1877.11 1873.09 1078.76 1871.71 1880.02 1881.22 1883.32 1885.01 1886.08 1886.74 1888.50  397.36
 41449.917 1888.54 1887.10 1884.38 1090.54 1883.38 1888.95 1889.68 1890.92 1891.88 1892.47 1892.82 1893.73  398.00
 41449.937 1892.93 1892.51 1891.73 1098.79 1891.43 1893.05 1893.26 1893.60 1893.84 1893.98 1894.06 1894.24  394.87
 41449.958 1893.19 1893.51 1894.11 1101.83 1894.30 1893.09 1892.92 1892.59 1892.31 1892.11 1891.99 1891.64  389.64
 41449.979 1889.81 1890.78 1892.41 1100.59 1892.93 1889.52 1888.97 1887.97 1887.13 1886.57 1886.22 1885.26  380.09
 41450.000 1882.46 1884.16 1887.00 1095.70 1887.92 1881.95 1880.99 1879.25 1877.80 1876.84 1876.25 1874.64  366.08
 41450.021 1871.74 1873.98 1877.85 1087.04 1879.14 1871.08 1869.85 1867.66 1865.86 1864.69 1863.97 1862.02  351.94
 41450.042 1859.68 1862.02 1866.11 1075.43 1867.49 1858.99 1857.72 1855.48 1853.66 1852.49 1851.77 1849.85  340.04
 41450.062 1848.15 1850.25 1853.87 1062.99 1855.09 1847.54 1846.40 1844.42 1842.81 1841.78 1841.15 1839.48  331.06
 41450.083 1838.39 1840.06 1842.88 1051.66 1843.83 1837.90 1837.00 1835.42 1834.16 1833.36 1832.86 1831.56  325.09
 41450.104 1831.34 1832.40 1834.22 1042.57 1834.84 1831.03 1830.46 1829.50 1828.75 1828.28 1828.00 1827.26  323.72
 41450.125 1828.21 1828.43 1828.88 1036.64 1829.06 1828.16 1828.06 1827.95 1827.90 1827.88 1827.88 1827.91  328.36
 41450.146 1829.32 1828.76 1827.79 1034.92 1827.48 1829.49 1829.81 1830.39 1830.88 1831.21 1831.42 1831.99  335.14
 41450.167 1833.14 1832.19 1830.50 1037.26 1829.93 1833.42 1833.93 1834.81 1835.53 1836.00 1836.29 1837.06  341.09
 41450.187 1838.00 1836.98 1835.23 1041.96 1834.66 1838.29 1838.84 1839.79 1840.56 1841.06 1841.36 1842.18  346.34
 41450.208 1843.03 1842.07 1840.47 1047.27 1839.95 1843.31 1843.83 1844.75 1845.49 1845.97 1846.26 1847.04  351.03
 41450.229 1847.18 1846.51 1845.32 1052.27 1844.90 1847.37 1847.72 1848.30 1848.76 1849.04 1849.21 1849.66  351.76
 41450.250 1848.56 1848.56 1848.44 1055.81 1848.35 1848.55 1848.51 1848.40 1848.27 1848.17 1848.10 1847.89  346.50
 41450.271 1846.77 1847.34 1848.36 1056.27 1848.68 1846.60 1846.29 1845.73 1845.26 1844.96 1844.77 1844.25  341.48
 41450.292 1844.13 1844.68 1845.80 1053.81 1846.20 1843.97 1843.70 1843.25 1842.91 1842.70 1842.58 1842.25  340.70
 41450.312 1842.80 1842.95 1843.31 1050.99 1843.44 1842.76 1842.70 1842.62 1842.58 1842.56 1842.56 1842.55  342.70
 41450.333 1843.28 1843.03 1842.62 1049.95 1842.48 1843.35 1843.49 1843.75 1843.98 1844.13 1844.23 1844.49  345.97
 41450.354 1846.34 1845.50 1844.18 1051.17 1843.78 1846.60 1847.10 1848.02 1848.81 1849.34 1849.67 1850.59  355.55
 41450.375 1853.66 1851.93 1849.13 1055.48 1848.24 1854.19 1855.18 1856.97 1858.47 1859.46 1860.08 1861.77  370.74
 41450.396 1862.91 1861.13 1857.82 1063.81 1856.67 1863.42 1864.34 1865.90 1867.14 1867.91 1868.38 1869.61  375.67
 41450.417 1867.63 1867.16 1865.95 1072.74 1865.44 1867.74 1867.90 1868.09 1868.14 1868.13 1868.11 1868.00  366.77
 41450.437 1864.58 1865.78 1867.71 1075.94 1868.29 1864.22 1863.51 1862.20 1861.08 1860.32 1859.84 1858.51  351.18
 41450.458 1854.41 1856.94 1861.26 1070.59 1862.67 1853.66 1852.25 1849.73 1847.63 1846.25 1845.39 1843.06  330.78
 41450.479 1837.71 1841.44 1847.66 1057.79 1849.67 1836.60 1834.51 1830.78 1827.68 1825.66 1824.40 1821.00  303.27
 41450.500 1815.51 1820.12 1827.86 1038.68 1830.40 1814.14 1811.59 1807.11 1803.43 1801.05 1799.58 1795.62  275.37
 41450.521 1793.83 1797.75 1804.71 1015.35 1807.09 1792.69 1790.63 1787.16 1784.42 1782.71 1781.67 1778.93  265.66
 41450.542 1780.87 1782.57 1785.69  994.72 1786.82 1780.39 1779.56 1778.25 1777.31 1776.76 1776.45 1775.68  272.63
 41450.562 1777.76 1777.53 1776.93  984.23 1776.73 1777.82 1777.94 1778.18 1778.41 1778.58 1778.70 1779.04  281.15
 41450.583 1780.47 1779.36 1777.28  983.89 1776.58 1780.78 1781.35 1782.34 1783.14 1783.66 1783.99 1784.86  289.46
 41450.604 1787.50 1785.71 1782.82  989.15 1781.92 1788.04 1789.05 1790.86 1792.37 1793.36 1793.99 1795.67  304.52
 41450.625 1799.84 1797.07 1792.64  998.33 1791.25 1800.68 1802.26 1805.07 1807.41 1808.94 1809.89 1812.48  326.00
 41450.646 1815.92 1812.65 1807.12 1012.23 1805.29 1816.88 1818.66 1821.75 1824.27 1825.89 1826.88 1829.55  343.12
 41450.667 1831.08 1828.34 1823.55 1028.89 1821.92 1831.88 1833.33 1835.81 1837.78 1839.03 1839.79 1841.79  351.70
 41450.687 1842.31 1840.54 1837.52 1043.64 1836.49 1842.83 1843.78 1845.41 1846.69 1847.51 1848.00 1849.29  355.58
 41450.708 1849.61 1848.60 1846.99 1053.76 1846.46 1849.91 1850.47 1851.44 1852.21 1852.70 1853.00 1853.79  357.59
 41450.729 1853.85 1853.35 1852.58 1059.72 1852.32 1854.00 1854.28 1854.76 1855.13 1855.37 1855.51 1855.88  357.62
 41450.750 1855.64 1855.53 1855.36 1062.77 1855.30 1855.67 1855.73 1855.83 1855.89 1855.93 1855.95 1856.00  356.12
 41450.771 1856.27 1856.22 1856.25 1063.78 1856.28 1856.29 1856.34 1856.44 1856.53 1856.60 1856.64 1856.77  357.46
 41450.792 1858.02 1857.59 1857.01 1064.30 1856.84 1858.17 1858.44 1858.96 1859.41 1859.71 1859.91 1860.45  363.41
 41450.812 1862.28 1861.29 1859.65 1066.49 1859.14 1862.58 1863.15 1864.18 1865.04 1865.61 1865.96 1866.93  372.07
 41450.833 1868.93 1867.50 1865.03 1071.47 1864.23 1869.36 1870.15 1871.57 1872.75 1873.51 1873.98 1875.25  381.93
 41450.854 1877.07 1875.44 1872.62 1078.87 1871.67 1877.55 1878.43 1880.00 1881.28 1882.11 1882.62 1883.98  391.01
 41450.875 1885.31 1883.79 1881.12 1087.42 1880.22 1885.76 1886.58 1888.01 1889.17 1889.92 1890.37 1891.59  397.75
 41450.896 1892.57 1891.32 1889.14 1095.65 1888.40 1892.94 1893.62 1894.81 1895.78 1896.39 1896.77 1897.77  402.83
 41450.917 1898.65 1897.63 1895.91 1102.63 1895.33 1898.95 1899.51 1900.50 1901.30 1901.82 1902.13 1902.97  407.24
 41450.937 1903.83 1902.96 1901.49 1108.33 1901.00 1904.09 1904.57 1905.43 1906.13 1906.58 1906.86 1907.60  411.36
 41450.958 1908.47 1907.67 1906.31 1113.19 1905.85 1908.71 1909.16 1909.96 1910.61 1911.03 1911.28 1911.98  415.53
 41450.979 1913.79 1912.73 1911.02 1117.79 1910.48 1914.12 1914.74 1915.87 1916.83 1917.46 1917.85 1918.92  424.62
 41451.000 1922.00 1920.25 1917.38 1123.66 1916.46 1922.53 1923.53 1925.37 1926.91 1927.92 1928.56 1930.27  439.45
 41451.021 1932.51 1930.47 1926.76 1132.58 1925.49 1933.10 1934.19 1936.13 1937.70 1938.71 1939.32 1940.96  449.40
 41451.042 1941.32 1939.88 1937.06 1143.16 1936.02 1941.73 1942.46 1943.72 1944.71 1945.32 1945.68 1946.64  451.20
 41451.062 1946.18 1945.60 1944.50 1151.40 1944.07 1946.34 1946.64 1947.13 1947.51 1947.74 1947.87 1948.21  449.67
 41451.083 1947.36 1947.47 1947.67 1155.22 1947.72 1947.33 1947.26 1947.13 1947.00 1946.90 1946.84 1946.66  445.47
 41451.104 1944.86 1945.66 1946.99 1155.03 1947.41 1944.62 1944.16 1943.32 1942.59 1942.11 1941.80 1940.97  436.34
 41451.125 1938.54 1940.00 1942.53 1151.13 1943.37 1938.11 1937.29 1935.81 1934.58 1933.77 1933.27 1931.91  424.64
 41451.146 1930.18 1931.83 1934.88 1143.78 1935.94 1929.70 1928.82 1927.25 1925.99 1925.18 1924.68 1923.35  416.55
 41451.167 1922.56 1923.89 1926.37 1135.05 1927.25 1922.18 1921.48 1920.25 1919.28 1918.66 1918.28 1917.29  412.35
 41451.187 1916.82 1917.72 1919.33 1127.59 1919.89 1916.56 1916.07 1915.21 1914.52 1914.08 1913.82 1913.12  409.62
 41451.208 1912.75 1913.34 1914.36 1122.33 1914.71 1912.58 1912.25 1911.67 1911.20 1910.91 1910.73 1910.25  407.89
 41451.229 1910.21 1910.53 1911.11 1118.88 1911.31 1910.11 1909.94 1909.64 1909.41 1909.26 1909.17 1908.95  407.89
 41451.250 1909.41 1909.40 1909.42 1116.97 1909.45 1909.42 1909.44 1909.48 1909.54 1909.58 1909.61 1909.70  410.30
 41451.271 1910.45 1910.11 1909.53 1116.79 1909.34 1910.55 1910.75 1911.10 1911.40 1911.60 1911.73 1912.07  413.95
 41451.292 1912.84 1912.29 1911.31 1118.38 1910.98 1913.00 1913.30 1913.83 1914.27 1914.56 1914.73 1915.21  417.73
 41451.312 1915.94 1915.32 1914.19 1121.18 1913.81 1916.13 1916.47 1917.08 1917.58 1917.90 1918.10 1918.64  421.42
 41451.333 1919.34 1918.70 1917.57 1124.56 1917.19 1919.53 1919.88 1920.51 1921.02 1921.35 1921.56 1922.10  424.92
 41451.354 1922.90 1922.24 1921.09 1128.08 1920.70 1923.10 1923.47 1924.14 1924.69 1925.05 1925.27 1925.86  428.92
 41451.375 1926.65 1925.96 1924.75 1131.71 1924.34 1926.86 1927.24 1927.92 1928.48 1928.84 1929.06 1929.65  432.73
 41451.396 1929.87 1929.35 1928.36 1135.40 1928.01 1930.01 1930.28 1930.74 1931.11 1931.33 1931.47 1931.82  433.54
 41451.417 1931.21 1931.13 1930.89 1138.23 1930.78 1931.22 1931.25 1931.25 1931.24 1931.21 1931.19 1931.13  430.58
 41451.437 1930.01 1930.44 1931.14 1138.91 1931.36 1929.88 1929.64 1929.17 1928.78 1928.51 1928.35 1927.89  425.33
 41451.458 1926.74 1927.50 1928.87 1136.97 1929.33 1926.52 1926.10 1925.35 1924.72 1924.32 1924.07 1923.39  419.82
 41451.479 1922.25 1923.18 1924.83 1133.07 1925.39 1921.98 1921.47 1920.57 1919.82 1919.34 1919.04 1918.24  414.06
 41451.500 1917.02 1918.04 1919.83 1128.13 1920.43 1916.72 1916.16 1915.15 1914.33 1913.79 1913.46 1912.58  407.98
 41451.521 1911.91 1912.81 1914.46 1122.72 1915.03 1911.65 1911.17 1910.33 1909.65 1909.23 1908.97 1908.28  404.85
 41451.542 1908.61 1909.04 1909.93 1117.88 1910.26 1908.49 1908.28 1907.94 1907.69 1907.54 1907.45 1907.25  406.39
 41451.562 1908.35 1908.14 1907.85 1115.28 1907.79 1908.41 1908.55 1908.82 1909.06 1909.23 1909.35 1909.66  411.54
 41451.583 1911.18 1910.40 1909.05 1115.98 1908.61 1911.41 1911.85 1912.65 1913.32 1913.77 1914.05 1914.80  418.90
 41451.604 1916.50 1915.31 1913.24 1119.82 1912.54 1916.85 1917.51 1918.68 1919.65 1920.28 1920.68 1921.73  427.32
 41451.625 1923.02 1921.75 1919.45 1125.90 1918.65 1923.39 1924.07 1925.28 1926.26 1926.89 1927.28 1928.30  433.58
 41451.646 1928.14 1927.36 1925.80 1132.50 1925.21 1928.36 1928.74 1929.38 1929.86 1930.15 1930.32 1930.76  432.70
 41451.667 1929.07 1929.26 1929.41 1136.85 1929.39 1928.99 1928.84 1928.52 1928.21 1927.98 1927.83 1927.41  424.77
 41451.687 1925.03 1926.17 1928.14 1136.44 1928.76 1924.69 1924.04 1922.86 1921.87 1921.21 1920.80 1919.68  413.57
 41451.708 1917.20 1918.95 1922.07 1130.95 1923.13 1916.69 1915.73 1914.00 1912.58 1911.66 1911.08 1909.54  401.42
 41451.729 1908.02 1909.78 1913.04 1122.04 1914.17 1907.51 1906.57 1904.92 1903.60 1902.76 1902.24 1900.87  393.93
 41451.750 1901.21 1902.23 1904.25 1112.76 1905.00 1900.93 1900.43 1899.60 1898.98 1898.60 1898.38 1897.82  395.35
 41451.771 1899.01 1899.05 1899.19 1106.83 1899.27 1899.01 1899.01 1899.05 1899.12 1899.17 1899.22 1899.36  400.39
 41451.792 1900.33 1899.80 1898.77 1105.83 1898.42 1900.48 1900.77 1901.27 1901.68 1901.95 1902.12 1902.57  405.04
 41451.812 1903.24 1902.56 1901.28 1108.20 1900.83 1903.44 1903.80 1904.43 1904.94 1905.26 1905.46 1906.00  408.78
 41451.833 1906.31 1905.74 1904.68 1111.69 1904.31 1906.47 1906.77 1907.28 1907.69 1907.94 1908.10 1908.51  410.57
 41451.854 1907.25 1907.31 1907.21 1114.58 1907.12 1907.22 1907.14 1906.94 1906.74 1906.58 1906.47 1906.16  404.20
 41451.875 1902.75 1904.06 1906.08 1114.34 1906.68 1902.34 1901.55 1900.08 1898.80 1897.95 1897.41 1895.92  387.69
 41451.896 1892.73 1894.97 1898.93 1108.17 1900.26 1892.07 1890.84 1888.67 1886.88 1885.72 1885.00 1883.07  372.99
 41451.917 1881.85 1883.91 1887.77 1097.08 1889.13 1881.26 1880.19 1878.36 1876.91 1876.00 1875.44 1873.97  366.71
 41451.937 1874.48 1875.55 1877.62 1086.14 1878.37 1874.18 1873.65 1872.77 1872.10 1871.70 1871.46 1870.86  368.18
 41451.958 1872.39 1872.31 1872.25 1079.81 1872.27 1872.41 1872.48 1872.64 1872.82 1872.95 1873.04 1873.32  375.12
 41451.979 1876.94 1875.46 1873.10 1079.67 1872.37 1877.40 1878.27 1879.90 1881.30 1882.23 1882.82 1884.46  393.48
 41452.000 1890.34 1887.10 1881.74 1087.00 1880.01 1891.31 1893.15 1896.50 1899.32 1901.16 1902.32 1905.47  422.40
 41452.021 1909.10 1905.35 1898.46 1102.84 1896.08 1910.18 1912.17 1915.64 1918.43 1920.21 1921.29 1924.19  438.91
 41452.042 1923.83 1921.51 1916.87 1122.05 1915.15 1924.47 1925.63 1927.55 1929.02 1929.92 1930.45 1931.80  438.00
 41452.062 1930.12 1929.63 1928.64 1135.53 1928.23 1930.26 1930.49 1930.86 1931.10 1931.23 1931.30 1931.43  431.57
 41452.083 1929.84 1930.46 1931.70 1139.72 1932.12 1929.66 1929.33 1928.73 1928.22 1927.89 1927.67 1927.09  423.76
 41452.104 1925.12 1926.39 1928.68 1137.19 1929.46 1924.74 1924.05 1922.79 1921.74 1921.06 1920.64 1919.48  413.30
 41452.125 1916.83 1918.65 1921.81 1130.67 1922.84 1916.29 1915.28 1913.45 1911.93 1910.94 1910.32 1908.66  399.89
 41452.146 1906.15 1908.28 1912.03 1121.21 1913.30 1905.52 1904.35 1902.28 1900.58 1899.49 1898.82 1897.01  387.65
 41452.167 1895.14 1897.18 1900.82 1109.98 1902.07 1894.55 1893.45 1891.51 1889.93 1888.93 1888.31 1886.67  378.30
 41452.187 1885.28 1887.01 1890.03 1098.90 1891.05 1884.78 1883.84 1882.20 1880.86 1880.01 1879.49 1878.11  371.11
 41452.208 1876.91 1878.32 1880.74 1089.33 1881.56 1876.49 1875.71 1874.34 1873.22 1872.51 1872.07 1870.90  365.01
 41452.229 1868.92 1870.38 1872.75 1081.26 1873.51 1868.48 1867.64 1866.13 1864.87 1864.05 1863.54 1862.17  355.02
 41452.250 1859.33 1861.23 1864.35 1073.16 1865.35 1858.75 1857.67 1855.72 1854.09 1853.03 1852.38 1850.60  341.30
 41452.271 1848.20 1850.36 1854.08 1063.20 1855.32 1847.55 1846.37 1844.28 1842.57 1841.47 1840.80 1838.99  329.76
 41452.292 1837.18 1839.24 1842.77 1051.83 1843.95 1836.57 1835.45 1833.49 1831.89 1830.88 1830.25 1828.58  320.14
 41452.312 1827.53 1829.20 1832.07 1040.83 1833.02 1827.03 1826.13 1824.57 1823.32 1822.53 1822.05 1820.76  314.41
 41452.333 1820.95 1821.89 1823.54 1031.82 1824.13 1820.68 1820.20 1819.40 1818.79 1818.41 1818.19 1817.62  315.03
 41452.354 1819.66 1819.41 1819.13 1026.62 1819.10 1819.75 1819.94 1820.35 1820.75 1821.03 1821.22 1821.77  325.03
 41452.375 1825.18 1823.55 1820.91 1027.36 1820.09 1825.68 1826.61 1828.30 1829.74 1830.69 1831.29 1832.93  341.75
 41452.396 1834.35 1832.41 1828.82 1034.70 1827.58 1834.91 1835.91 1837.60 1838.94 1839.79 1840.30 1841.66  348.40
 41452.417 1839.85 1839.14 1837.54 1044.16 1836.89 1840.02 1840.30 1840.68 1840.89 1840.98 1841.02 1841.07  340.70
 41452.437 1837.99 1838.93 1840.43 1048.46 1840.87 1837.69 1837.13 1836.09 1835.17 1834.55 1834.16 1833.07  327.02
 41452.458 1830.03 1832.07 1835.61 1044.62 1836.78 1829.43 1828.32 1826.35 1824.72 1823.66 1823.00 1821.21  311.87
 41452.479 1818.59 1821.06 1825.32 1034.66 1826.73 1817.86 1816.52 1814.18 1812.28 1811.05 1810.29 1808.26  297.86
 41452.500 1805.94 1808.42 1812.61 1021.92 1813.99 1805.20 1803.84 1801.47 1799.54 1798.30 1797.54 1795.50  285.17
 41452.521 1793.63 1795.90 1799.67 1008.80 1800.90 1792.95 1791.71 1789.55 1787.80 1786.68 1785.99 1784.16  274.98
 41452.542 1783.40 1785.11 1787.99  996.76 1788.94 1782.90 1781.97 1780.41 1779.17 1778.39 1777.91 1776.66  270.57
 41452.562 1776.82 1777.74 1779.24  987.44 1779.76 1776.55 1776.07 1775.26 1774.63 1774.24 1774.01 1773.41  270.65
 41452.583 1774.02 1774.21 1774.46  982.10 1774.55 1773.97 1773.87 1773.72 1773.62 1773.57 1773.55 1773.49  273.42
 41452.604 1772.83 1772.95 1772.92  980.35 1772.87 1772.78 1772.66 1772.42 1772.18 1772.02 1771.91 1771.61  269.98
 41452.625 1769.42 1770.25 1771.39  979.29 1771.71 1769.16 1768.65 1767.69 1766.86 1766.30 1765.95 1764.97  259.77
 41452.646 1763.96 1765.11 1767.12  975.50 1767.80 1763.63 1763.03 1762.02 1761.22 1760.71 1760.40 1759.57  255.51
 41452.667 1759.18 1760.09 1761.65  969.83 1762.16 1758.91 1758.42 1757.60 1756.94 1756.52 1756.27 1755.59  252.26
 41452.687 1755.21 1755.89 1756.95  964.89 1757.28 1755.01 1754.63 1753.99 1753.47 1753.14 1752.94 1752.40  249.75
 41452.708 1753.73 1753.72 1753.84  961.46 1753.93 1753.75 1753.81 1753.98 1754.17 1754.32 1754.43 1754.74  256.64
 41452.729 1759.49 1757.71 1755.13  961.70 1754.40 1760.06 1761.15 1763.19 1764.97 1766.17 1766.93 1769.03  280.40
 41452.750 1776.40 1772.22 1765.61  970.47 1763.56 1777.67 1780.06 1784.34 1787.94 1790.31 1791.79 1795.83  317.07
 41452.771 1800.49 1795.45 1786.74  990.48 1783.85 1801.96 1804.65 1809.28 1813.01 1815.39 1816.85 1820.74  340.37
 41452.792 1820.83 1817.35 1811.03 1015.61 1808.82 1821.81 1823.58 1826.51 1828.77 1830.16 1831.00 1833.16  343.36
 41452.812 1831.57 1830.34 1828.24 1034.69 1827.48 1831.92 1832.55 1833.56 1834.30 1834.74 1835.00 1835.63  338.20
